Puzzle,Solution,Solution Count,
.....4.27......14..51.276...9..1..7...73....12..9.5.....3..951.........4.......6.,936154827782693145451827693395416278647382951218975436863749512579261384124538769,1,
16........9....2.....7.......6...15.....4...72..391..462.97.4...4.5..962.........,162854793597136248384729516436287159819645327275391684621978435748513962953462871,1,
...8.73.11.74.3.85..5...9......3...8...1.4......57......298.........1..98...25..3,924857361167493285385612974671239458598164732243578196432986517756341829819725643,1,
8...6...1.2.3.....196.....2...159...9.8...1...5......364.5...3...3...8.5....4....,835267491427391586196485372364159728978632154251874963649518237713926845582743619,1,
7.69....1.9...1..4..3.68.7...5....3.......4.....7.....3..5....9..1.3.7.......918.,786945321592371864413268975865194237279653418134782596328517649941836752657429183,1,
8....9......2........3..7.9.1....4..2.8...3.5..7.....8.2..8.5.35.347.8..9.1......,836749152179258634452316789315897426298164375647523918724981563563472891981635247,1,
......7...89.3..6.....4..3845..9...7..8..561.1..37..85.37.5...........53.........,643582791289137564715649238456891327378425619192376485937258146821764953564913872,1,
4..9..5.6.2............5.47....6..7.2..3..65......4.......3...57.9.4..2....1.246.,471923586526487931398615247954268173287391654163754892642839715719546328835172469,1,
65.2...89.93.....72.7...6....2.3........8....8..9.....9..54....4.6.9.52.5....3.9.,654271389193468257287359614712635948349782165865914732921546873436897521578123496,1,
4..5.81......76....3.1......5......8..1...97.3..98..4....6...5..16..9.......5..3.,467538192195276384238194765954763218681425973372981546823617459516349827749852631,1,
8...17....6.....3.51.8.....9.......56......211...9..8...52.6...7..1......9......2,849317256267954138513862497938421675654738921172695384385246719726189543491573862,1,
.....5.....8...1.53......4...79..2.....85...41...4.9.3.......324.....7.8.95......,614785329728439165359126847547963281932851674186247953871694532463512798295378416,1,
..5.829.32.....5...9.73.8....7.93.1..4.......51..28.7..52.1.3......5......1......,175682943238941567496735821627593418849176235513428679752814396964357182381269754,1,
....2.34.9.86....1..53......1....634....4...8....36.1..9......6..1.8..23......5..,176928345938654271245317869817295634623741958459836712592473186761589423384162597,1,
39...5...85.1....72.1...5...3..2879...........2...738...6..9..1......8......76...,397485612854162937261793548135628794678934125429517386586349271743251869912876453,1,
...9.....6.....9.1..7....2...97..........57..4.1...8.9.2..6...4.5....6989...8.1..,812954367645273981397816425539748216286195743471632859128369574753421698964587132,1,
4.....8929.5.1.....7..4....6.......8...1.......8.5.6.126...7..4.......79....8.5..,416375892935812746872946315641723958359168427728459631263597184584631279197284563,1,
.4.7..85......2......5.8...8..1.7.....2...9...1.3.5.4..8...47....9.5..3.......2..,241763859578912364693548172864197523352486917917325648186234795729851436435679281,1,
..7...8..6.........1.....7...3....1..42..16.77..8....2....325...241.6......58...4,237915846689743251415628973863279415942351687751864392178432569524196738396587124,1,
42......863..289....1..6.54....9..4..5.......24.6.13...1.....8....983........2...,427519638635428917891376254163897542759234861248651379912765483574983126386142795,1,
3...5.82.7...3......6.9.7.................2656..8.......2..5..4.79.2638..3.9.....,341657829798234516256198743917562438483719265625843197162385974579426381834971652,1,
15.........8497....9.........4.6.7.3.16.785.4........89.3.......4......587.316...,157623489638497251492851376584162793316978524729534168963245817241789635875316942,1,
.2...3.1..74.8......3..9..82397............7....1....68.2.6.....6.3...4....82..6.,928673415174285639653419728239756184516948273487132956842567391765391842391824567,1,
9..4.1.....45......1.9..7......8...3.......2......54..47.8.951...81...34..9..3..2,982471365734568291516932748291784653845396127367215489473829516628157934159643872,1,
.......2.3.9......7....6..9..8..17..23.87..1..4...3.6..94...6...2.6...7......83..,485397126369125487712486539958261743236874915147953268894732651523619874671548392,1,
..3.1..4.928.................6......149.....3......718.7.84.36.....2798...26.1...,653912847928764135417385296786153429149278653235496718571849362364527981892631574,1,
458...3........4.1.7...3....6....8..819..6..77..........38.5.69..57..1.36......5.,458671392326958471971243685562197834819436527734582916143825769285769143697314258,1,
..8....6..2.5..........48...5..8.67.....2....8.1..94..7..........2...1..64.85.7..,498317265327568941165294837254183679976425318831679452713942586582736194649851723,1,
..9..6.4337....8........59....8.5....9.......2.59..43.4572..9.88...........5..2..,529186743376459812148732596634875129791324685285961437457213968812697354963548271,1,
.59.18.....3.4.8..2.6.3.....2...945.......921............5...3..9...2.1....6945..,459718362173246895286935147721869453638457921945123786864571239597382614312694578,1,
94.....18..8...56.36..........45...6....1...9..38...7......3...531...9........7.4,947635218218974563365128497189457326756312849423869175874293651531746982692581734,1,
69.....4.....7...8..1......4.5....6...8.16...1......79.3...4......3....7.5...8..6,697823145342571698581649723425937861978216534163485279736154982819362457254798316,1,
.......9.........4.18.36....5.9.1.........2..3...52.69.9......5.426.....5.1.....2,423517896765298314918436527256981743179364258384752169697123485842675931531849672,1,
1.3.8.9..7..16........4..6....7......148.....3.5.......8.6..3..531...7......9.8..,163285947748169253952347168896752431214836579375914682489671325531428796627593814,1,
....1982...17..5.92.95....6.......6.3.62..7..87........6..9....1.7..29..5........,753619824641728539289543176925187463316254798874936251462895317137462985598371642,1,
..5...94........8287...45..5..1.8.....9...2.1.6....79.........57.65.2.....1..6...,635821947914657382872934516527198463489763251163245798248319675796582134351476829,1,
7...2.1...9.6.7.........8.524.9....6....1...4..92...1..54.9.....7...1...8.2..4.9.,738425169195687243426139875241978536387516924569243718654792381973861452812354697,1,
59.4.67........45.72...5..8...9....2......87......456...68.2......5.......3.7....,591486723368297451724315698647958312935621874812734569176842935289563147453179286,1,
....7.........637..7.4.5.6.9.....1....3.....8.8.....463..6.4...7.8..9.1.1..5....9,639172584514896372872435961967248153453761298281953746395614827748329615126587439,1,
.624.83...3...5..88.1.3..........62.1.....9...24....352...6..5.34......6......8.1,562478319439215768871639542983154627156723984724896135218967453347581296695342871,1,
8.....7.2.5...3..6.....613..3..7..6.....34...2.71..4......4..........8....6..2..1,863419752152783946974526138431278569685934217297165483728341695319657824546892371,1,
.25..9.....9..6...37......5......9.3....58..2..64.7.....7....8.948...3...........,625379814489516237371842695854621973713958462296437158137294586948765321562183749,1,
14895.....9.71.68...7.........8.3.5.......9....1.7.8...3....7.58.....3..6...4....,148956237593712684267438519726893451384165972951274863432681795819527346675349128,1,
9.2.35.8..7...9.....4......15..28............3.95.7.......124....187..3.8....3...,912435687673289145584761329157328964428196753369547812735612498291874536846953271,1,
....6..24.5.7..6..62........18..7........87.5.7.92.....6....9.....51..6....4...12,197365824854792631623841579918657243246138795375924186461283957732519468589476312,1,
........57...2..3.6.15.4...1..2..7.3....7.4...2......1...7651.......9.729.....35.,492387615758126934631594287149258763365971428827643591283765149516439872974812356,1,
8.4.2.....61..7.......4..56....627..2..1.....9.6.75.12.82.1....1.7..............5,854629371361587294729341856415962783278134569936875412582416937197253648643798125,1,
....2...9..85...3..7..361.......7..1...9.....76.38.....2...8.1.....6...7...2.1..5,653124879218579436974836152589647321342915768761382594426758913195463287837291645,1,
.2......4......286...3..51.1..2..8.3..24.....3..69...1.....63.5..9.1......8....6.,621785934753149286984362517196257843872431659345698721417826395269513478538974162,1,
....4......37..1....8.....665...3.4..7.15..8....4....1....3..7.8......24..5.6....,592641738463798152718325496651983247274156389389472561126834975837519624945267813,1,
.5.....738.1.....67...56.2......8......7..5.2.........2....1.68.3.5....4..82.4...,456192873821473956793856421517328649364719582982645137245931768639587214178264395,1,
....8.73...42..9.....5....82....94.....8.....5.....86...9.682.3.......7....49.6..,625981734814237956937546128283659417746812395591374862159768243468123579372495681,1,
.41....8.....41..5.39..........82.4....46.3.9...3.56.....8..1...136..8.........53,741536982682941735539278461396182547825467319174395628457823196213659874968714253,1,
.4...28.65...7........38.5......4..1.31.......8...3.....7..12....6...4..42....6.8,743512896598476123162938754975264381631785942284193567857641239316829475429357618,1,
.......3.....4..7...2.....5.6.....4..5419....3..6..1.9....1.2.....9.3...9.352.4.1,617852934895341672432769815169235748754198326328674159586417293241983567973526481,1,
.....9.........14...1...6.......5.8.9..6....3....7.4.586..54...3.91.657.1.49.....,476519328538762149291843657713495286945628713682371495867254931329186574154937862,1,
...8..........5.6....7361.4..6.8.9....741.....85..9...3.1....4......359.....9...8,653841279714925863829736154246587931937412685185369427391258746468173592572694318,1,
....587.4..81....6.......8..8..76....19.......76.....5....9..5.5.....421.2.5..8..,632958714758142936941763582285476193419325678376819245864291357593687421127534869,1,
73........54......9.....76....73.6.8.........648........53...1.....184.61...4937.,736491582854267193921853764219734658573986241648125937465372819397518426182649375,1,
1..62....32......5..8.49...6.5..34.24......3........69.3..9..2.24...6...........1,179625384324178695568349217615983472492761538783452169831594726247816953956237841,1,
41.........7........8....93....4..2..93...1..76..28.........9...46..93...89...261,415396872937482615628517493851943726293675148764128539372861954146259387589734261,1,
6.48..53......3.7...2.6...8..1...32.8.....7.5.........5.....6...3..74.51...2.....,674891532185423976392567418761958324849312765253746189527189643938674251416235897,1,
.....8........67..47..2...99.....3....6.428..7.5.....4......9.52...6....693...42.,369178542528496731471325689942587316136942857785613294817234965254869173693751428,1,
.6...7.....4....9.....8..1......6.....7.94.6...3.5.4.1...6...3..46...5..1....387.,961537248834261795275489613428316957517894362693752481789625134346178529152943876,1,
7..9.286..4......3.......9.3..87..4.5.....73.4..5....6...48.379.....3......6...2.,731942865649758213285316497316879542598264731427531986162485379974123658853697124,1,
......1....157..6.43.6.2..7...7...8......65.33.....47.5....8.....6..3.2....2...14,765389142291574368438612957649735281817426593352891476524168739176943825983257614,1,
.931.8...8.....2.4....2.........4.9.5..3......875....19......8.3.5....4..7..52...,293148657856937214714625839631274598529381476487596321942763185365819742178452963,1,
....5...37...4.152.....14...2.3......7.5...29.45............6.1....3...4.31..75..,814752963769843152352961487128396745673514829945278316297485631586139274431627598,1,
..3..16.8...3......5.68.4....8.7....1..4...2.5468..........2......7...6.6.7....1.,793241658864395172251687493328176945179453826546829731415962387932718564687534219,1,
8.7....9..........4.1....7....6..72.68..23.....9.1..68..4.98....1.4....9.2...74..,867341592592876134431952876143689725685723941279514368354298617716435289928167453,1,
5.6..74...7.........9..675...2..5..6....73..839.........72.9.....4...8....8.....3,526897431173542689849136752782415396465973218391628574637289145954361827218754963,1,
5....37...9...8.3.76.........5....86..6..9...4..3...7.........4.5..8.1....4..5.63,548163792192748635763592418935417286276859341481326579627931854359684127814275963,1,
1.8..243......3....439..76.4..1.....2..4.6.........8..8..2..9...6.7...1......4..6,198672435726543189543918762439185627287496351651327894875261943364759218912834576,1,
....79..8.27.......8.15......3.8..9.8.....1.365...12.........65...3.7......2....9,541679328927843651386152974213784596879526143654931287132498765495367812768215439,1,
....9..7...267...5.3..51..2...94..6.....1...3...2.7..4.1......62....6.3..9..3.7..,541392678982674315637851942128943567764518293359267184413729856275186439896435721,1,
...6......3..8........27.8..2...3.6.....1....5.7..93.....19587.8......96..1.7..23,289651437736984215154327689928543761643718952517269348362195874875432196491876523,1,
.4..5.1.6..7..12..9.5.3.7..............1749.....369.4....5936..6......9.........2,248957136367481259915236784479825361836174925152369847724593618681742593593618472,1,
.15..3....76....4....8..31..........4..5...87...23.4......286.....4..83.......5.1,815943726376152948942876315729684153463591287158237469531728694697415832284369571,1,
8..7....1.6.1.............3.5......86..........4.8.75..43.....97..59.1..5...3.68.,835726941962143875471958263257614398698375412314289756143867529786592134529431687,1,
9.18......82..569.5..67...1..3..8.6.......1.8...4.......81..73.6.....2....7......,961824573782315694534679821143258967256937148879461352428196735615743289397582416,1,
.3..2.6.14..1...3...84.3..........84...29..........7.61.48....7..2...869.........,735928641429176538618453972593617284867294153241385796154869327372541869986732415,1,
.....7.89..5469.7...3.1..6.8...4..3...........4..3..1.5........3..6...984..1.86..,614327589285469371793815462852941736137586924946732815568293147371654298429178653,1,
54..7......7...4..69...41.5........935....6.8869.43....38....16..5.....7......38.,541379862287165493693824175174586239352917648869243751738492516415638927926751384,1,
41.............5619....3.7..2.5..1.7.6....4...34..2.9...5...6.......6..3..1.....2,412675389783249561956183274829564137167398425534712896375921648298456713641837952,1,
.29.6....8.4..9...6.73.2.5..8......5.........2..6.5..3.........5..8..79.9....6.28,329564187854719362617382954486931275735428619291675843148297536562843791973156428,1,
.56.......789...262....78..6..2.1...4....9..55..87.9..................79.9..8.4..,956128347178943526243567891639251784487639215512874963765492138824315679391786452,1,
.9...87.64...1...5872....4..5...1.....69.7....4.5........1..4.9......8.....296...,591438726463712985872659143259861374136947258748523691627185439915374862384296517,1,
.2..9..4.7......3.....3...59372...8.2.1............7...15.2..9438...91.....1..3..,123598647754612938896734215937265481241873569568941723615327894382459176479186352,1,
.....9.....26.....6.....58..5.2.31......56....19..72...8..7..6.5.7.....32.....8..,835719624942685731671432589756293148428156397319847256183574962567928413294361875,1,
......652.3....74...42.5....8..7..9....3.92...72......8..4..5.9...8.3....2.59....,198734652235986741764215983583172496641359278972648315816427539459863127327591864,1,
..6..2...57.34......8....4..8.......1.3.....52..4....3..21.87.6.1....5..6.7.5...4,946782351571346928328915647784563219193827465265491873452138796819674532637259184,1,
7..84.35.....97..2......1.9...1...4...8.3.5...1.5.8...8.132.....32......59.......,729841356153697482486253179375162948268934517914578623841329765632715894597486231,1,
.....3..46..1...5..132...9..8.3...12..9.2..45....843.....49....4..........1..8...,297853164648179253513246798784365912369721845125984376876492531432517689951638427,1,
...4.9...1............1.45..8...........5812....24..352..1..5....7.3.....4.5..2.9,725489361134625798896713452582361947473958126619247835268194573957832614341576289,1,
..2..79..........896.5..4..1....8.....6...79445.......2754.....6......19.........,542867931731924658968531472197648325826153794453792186275419863684375219319286547,1,
...6..1.3.1.3.8..4......8...7..6.........5..61..8..7.....7..2...264......37.864.1,958647123712398654643521879375164982284975316169832745491753268826419537537286491,1,
.....8.63..7...8.........2.8...59.3...63.1...2....7....32.8.75656....2.1.........,145278963327916845689435127871659432496321578253847619932184756564793281718562394,1,
3.5..91....14...9..2.8....3...2..8....43..752.......3.......31.....8.94.8....7...,365729184781435296429861573137254869694318752258976431976542318512683947843197625,1,
..7..2....1.....87..4.5.1...2...3..8....9..3..4....27...1..84...7......33.2....19,567812394219346587834957126126573948758294631943681275691738452475129863382465719,1,
3....92..81.3..7.....182.3.....34.9..2.9...6..7..1.3...5....98..........9.67.....,365479218812365749794182635681234597423957861579816324157643982238591476946728153,1,
...7...4..7...1....9..25.83.8.4...7.....78.54.....2......21......2.53.9.......43.,253789641678341925194625783581436279926178354347592816739214568462853197815967432,1,
.16.47.9.3742.....9........8...........1...6...7.....3...7.3.25...5..91.....16.7.,516347298374289651982651437863975142425138769197462583641793825738524916259816374,1,
.3..8.7.2.7.9..1.4.16....39..1.........7.69.....2.......7.....8..2.43...8....2..1,934681752278935164516427839681394275425716983793258416347169528152843697869572341,1,
82......4.......3.......1...7....45....3..8.6...2....76.38.7...4...5...221.4...6.,829531674156784239734962185972618453541379826368245917693827541487156392215493768,1,
.8...3.............5.....3..3.21..9.42.8....1...7...5....47...98..92...5.92..81..,289543617376192584154687932637215498425839761918764253563471829841926375792358146,1,
83.....29.5...97.8....5.13.9.26.7...3...2....786............9.......26......3...2,831476529254319768697258134912687345345921876786543291523864917478192653169735482,1,
.2.4...8.....587...892.7.......72..8.........9...3..45......5.7....65.9.4.5..93..,527493186341658729689217453154972638238546971976831245893124567712365894465789312,1,
..91....4....8.61...5.7.8...428...956...59..8....2..4..2...7.......9...2.....6...,869132574274985613135674829342861795617459238598723146926547381751398462483216957,1,
3...8..26.8......44..7.1.5..3..7..122.....6........54..72413.....6......8........,315984726687532194429761358534678912291345687768129543972413865146857239853296471,1,
.....8...8.....6123..2.....7..6...2...19..5...5..7....1..5..27....86.1..6..73..9.,962418753845397612317256948793685421481923567256174389138549276579862134624731895,1,
89.7.2..46............9...296..25..7...17.....2....46................8.62.5.68.9.,891752634652834179473691582968425317534176928127983465786519243319247856245368791,1,
..74.....52....49..9.....1..5...2..3162.79......5.........4..5....9.7.....6.3.1..,687491532521763498493258716854612973162379845739584261278146359315927684946835127,1,
...3....24.3.65.7.6..7..............9.2.4....37.219.45.59.......3..97...7..1....4,597381462423965178681724953845673219912548637376219845259436781134897526768152394,1,
.9....3.......3...41........5..2..48...49..5...1.85.....69...821...6..9..892.4..1,895142376672853914413679825957326148368491257241785639536917482124568793789234561,1,
..2......7....48...8....9453......7........21851........375.1...4.3.17......9...3,492185367735964812186237945324519678679843521851672439263758194948321756517496283,1,
.5.3.1..........1.7.9........2.35.7.5.4...9.........8.9......23....4..9..4.87...1,458391267326754819719682345892435176574168932631927584987516423165243798243879651,1,
...6..4.8..8.....6.9.3.....425...................24..3.46.7......98.5..77..2.35.4,172659438358417926694382751425138679813796245967524813546971382239845167781263594,1,
.4..17....958.....2.....47..58............1.....4.6.97....8...1..6...2..419..2...,843217965795864312261395478958173624674928153132456897327689541586741239419532786,1,
9..2.....2.4.3..86.3..6.....9...7.2.1.3.2..4.48.9.1......1..693......2.....4.....,967218435254739186831564972695347821173826549482951367548172693719683254326495718,1,
.....51....56....44..1.9.8.64.......8......96......87..56.8....12.9.......4....51,298745163715638924463129587649872315872513496531496872356281749127954638984367251,1,
3..48...6.........5.8.9.3.....634.....9.7.........2...2.3....8.6.5..89...74.2.5..,321485796947163258568297314152634879439871625786952143293516487615748932874329561,1,
.1....8...5.....367.68..........1258....8.3..3.....16.9.1...5.7.2...9...5...2.6..,219763845854912736736845912467391258195286374382457169941638527623579481578124693,1,
....6......1.4.......3.2.5...8.7..36...8...25.....37..25.7....8.4..1.......2.4...,532961847681547293794382651128475936473896125965123784256739418349618572817254369,1,
.9...3..1.....732.4.8..2..73...2..14.4.8.19....2..987...4......85........2......9,297583461516497328438612597389725614745861932162349875974238156851976243623154789,1,
.....79....386.........1...9.13.5.765....8.34.........4...5...8..86.9..36.71.....,815437962793862451246591387981345276562978134374216895429753618158629743637184529,1,
......796....8....1...6......6....7...7.1.582...85......5..9.6.......9.1.7.2...4.,538421796764985213129763458856392174397614582412857639285149367643578921971236845,1,
8....3.95..4.8..1....1..3..4...5...1.5...9.673.14.6.8.........3.6.8.5............,817643295934582716625197348476258931258319467391476582542961873769835124183724659,1,
....3.26.37...1.8...6..8..9.53............8..6.9.7.......1.....2..8...9.5...2..3.,895734261372691584416258379153486927724319856689572413938165742267843195541927638,1,
..........2......7..1..2.5..7....3...9...6..16...7....9..1....3.8...9572.362...8.,867593214529418637341762958475821396298356741613974825952187463184639572736245189,1,
.........4...1...3.836...17.4..5....56..27..421..847........3.1....3.842.......5.,651793428472815693983642517347156289568927134219384765825469371796531842134278956,1,
...34.6........85..37...............54.......2.8...435...1..34..1..73.6..7.5.8..1,185342679429617853637985214793254186541836792268791435856129347912473568374568921,1,
..972..6..71.8.9.58...15....42.....876..5....51.2..7..6....8......57...2..5......,459723861271486935836915247942167358763859124518234796627348519394571682185692473,1,
.7.......98...2..7.265.......9.....3.657.......46...28.....94.......7.8....42....,571986234983142657426573891819254763265738149734691528357869412642317985198425376,1,
......6..138...2...728........4......1..2.3.62.9.76.....7....843..2..........49..,495132678138647295672895413863451729714928356259376841927563184341289567586714932,1,
..152.4......792....98......9..8....5.6.....7...9.......4..5...21..9768..6.21....,871523469453679218629841375192784536546132897738956142984365721215497683367218954,1,
.419..3.....3.1....8..74....2....9.1......28.6...98...9....7..8.6....1...3...6..2,541982367796351824283674519824763951379415286615298473952137648467829135138546792,1,
.82...3.7......4.8.........72.....4..9.2....36....4....6..2.7....83..9.1..17...6.,482615397156937428937482615725893146894261573613574289569128734278346951341759862,1,
.9.....1..1.4..83......79.535.149...9.......31..7.3...4.5.7..6.....56...8..3.....,594638712712495836683217945358149627947562183126783459435971268271856394869324571,1,
..8.9...4..6..893..4..7..8...........69..3.7..5..4...2.93..6...8..2......72.3....,138695724726418935945372186281769453469523871357841692593186247814257369672934518,1,
.1452..3..5..731..7.3.1...88.6..57.4..5..7.2.3...42....8.........78.......2.....5,614528937258973146793416258826395714945187623371642589589264371137859462462731895,1,
1.6...4....9....1..3..5..7....7....2....92....43.........3...9...16.7.4.....4.651,156973428879426315432158976918734562765892134243561789624315897591687243387249651,1,
.14..6.835.....6......2.....3..4..1.8.61.95............2.3..8.9.6...41..198.....5,914756283582493671673821954239548716846179532751632498427315869365984127198267345,1,
8.2...74..3..7.19.......8..12.4...3.3.6..928...4.......437.............97..2.84..,812953746435876192967124853128467935376519284594382617643791528281645379759238461,1,
.......1..39..8...674..59....1...4.8...8..3918...9..757....9.....3.46............,285963714139478562674215983391657428567824391842391675718539246923146857456782139,1,
..3..26.549....8...7..8.23...96....3......92.8...2..6..245.6.......4..........5..,183472695492365817576189234249618753631754928857923461724536189965841372318297546,1,
1......5.83...641....3......6..8.5..9...2.3..4..53.8.15........69..4..8........9.,174298653839756412256314978361487529985621347427539861548972136692143785713865294,1,
...61...5...9.8....4.......7.94....85......191.8.6.7.2...1.4..6....5.2....57.6...,897612435351948627642375981729431568564287319138569742273194856916853274485726193,1,
......38...6.9...71..237.6.9.2.13.7.7.1.46..........4.2.3.7.1..4.9...............,597164382326598417184237569942813675751946823638752941263475198479381256815629734,1,
.1......84...2.....6984....67....4..1.2..497.......3...3.98.6..9.1..2.3..........,317569248458123769269847513673298451182354976594716382735981624941672835826435197,1,
...9....35.....218..3............4...9.3...6.2.1.4......8.1..4....6.89.1.3.5....2,814925673579463218623871594387156429495382167261749835958217346742638951136594782,1,
6.....49..15....6....3......7...8.3...4......3.....1.5.3....9.8947..5...15...3...,683157492715249863492386517571698234824531679369472185236714958947865321158923746,1,
.96.5.42.......5..1...8......2...9...6...1.4....4...83..4......2386...9.51......2,396157428487236519125984376742368951863591247951472683674829135238615794519743862,1,
65.........7....3..8....5.94...6..17.1.9.3...........3....45....7.1..8..53.6.7...,652391784947852631381476529423568917715923468869714253198245376276139845534687192,1,
6.73.824....476...............28.....4..31......7....2.5.84.13.1.........2..5.4.7,697318245512476983483529671971285364248631759365794812759842136134967528826153497,1,
..71.8..4.......3....3628.7824.......16.....29..........36.1...7....31.918......3,637158924258749631491362857824936715316875492975214386543691278762583149189427563,1,
.7...819......9.83..3.5...4.158.7.3....9.4...2.71......2.......35.4.2..........4.,672348195541279683983651724415867932836924517297135468124786359359412876768593241,1,
.....8..7.....4..36857..94.7..64.2..2.38..7...9457.....2....6.93.................,432968517917254863685731942758643291263819754194572386521487639376195428849326175,1,
7....5...9...6..5....329..1.7..9.......1......2...6.9.6...4..2.4.1.....7.57.1.3.6,716485932932761854548329761874293615369154278125876493683547129491632587257918346,1,
3.....8..982...7....7.6...1.......17......38....59.....7..5...9.5.6...3....3.....,316927854982415763547863291465238917129746385738591426873152649254679138691384572,1,
...6.....2.4.1.3....9.........98..21..6.4.7....827...4..71..6..831.....9...7...4.,315624897274819356689357412743986521926541738158273964497132685831465279562798143,1,
..5......9.3....8..762...3............1.....953...9.717.982...5.82..76......6....,215384967943716582876295134497132856621578349538649271769823415182457693354961728,1,
.486.5.....6.2....27.....8....4.6..7...2.9..8..7.....1.2..5......91...4.5...8.2..,148695372936827154275341689852416937413279568697538421724953816389162745561784293,1,
.....86.53.....8.......9.......5..1...7.3.9.6.4.96.5..58...1..7..948.1...16......,921348675375216849468579231693852714857134926142967583584621397739485162216793458,1,
......49.6.2.....3....7.6....7.2.......3.9.5.92...5.....3.5.7...8.9.....49....56.,378562491652194873149873625537621984816349257924785136263458719785916342491237568,1,
7..3.......6.29...9...8.....6.8..91.8.....63...1..4....8..4...23..7.......2.1.7..,728356149436129857915487326263875914874291635591634278187943562359762481642518793,1,
1...5.....3.....7..........4.....95..2.5..8...7.42...17...3.....138.95..5..2...8.,197356428634982175852147396481763952326591847975428631748635219213879564569214783,1,
........9.......1.9...428.5....6.......7.41.272.15..48......5......18.6.25......4,845671329372895416916342875184263957569784132723159648638427591497518263251936784,1,
.........2..........8..53..56.1...9.1.2..8..5.9.2.3.6........4662.5.1...3..8...5.,736419528259387614418625379563174892172968435894253761985732146627541983341896257,1,
......95..5.2.7......6...734....5.2....394.........1.9.....6.91.1....4...76..2...,237841956659237814184659273498165327721394685563728149342586791815973462976412538,1,
.7............9.6...6.8..52.9457..2.85...2.1.2..9.......9.....1......78.....5.6.4,978625143425139867316487952194578326857362419263914578589746231641293785732851694,1,
.........2..47..9..8.....3....32..8......932.....1..7.8.36..2..9.4...7.3..2..19..,497163852235478196186952437541327689768549321329816574873694215914285763652731948,1,
.3..9..2.9..68315.5...7...6..7..9.3.65..2..........8.......8.7.2........71..6....,436591728972683154581472396847159632653824917129736845365218479298347561714965283,1,
.......43..8......6.7....1.........93..4.......1.38.2.9.......4.8..2..7.4.2..7.61,219856743548713692637942518864271359325469187791538426976185234183624975452397861,1,
...4.....876..59..54.......4..5.86.2............1..75..5.91...86.8...2..1.9......,291487536876325941543691827417538692365279184982146753754912368638754219129863475,1,
..5.38.....369.8.....2....4.....9.....8.63...64..1..3...1..65.9..2....6.8...5..1.,495138672723694851186275394537849126218763945649512738371426589952381467864957213,1,
...27.3..5..4.........3.....271.....4....3..5.......96...9......5.....676.2.4..39,846279351593418672271635984927156843468793215315824796734961528159382467682547139,1,
...8...4.....21..9.....7....8..19.....1......9..4.872....29...83.4....1.7...5.4.2,169835247473621589852947136287319654641572893935468721516294378324786915798153462,1,
.2......6.8....3....64...2..4...6.5.......6982..9.....854....1.1...8...9.3.5...4.,427135986581692374396478125943816752715243698268957431854769213172384569639521847,1,
.7.8..14.2...7......3...6....81.....1.........2.7........56..7..52...8..31...8..2,576829143241673985893451627738194256164285739925736418489562371652317894317948562,1,
9..4......2..7.....76....5.........9...7.9..6.......32.3752.9....5.48.23...6..4..,953416287824375691176892354541263879382759146769184532437521968615948723298637415,1,
5.6..3.....8.56......1......1....8.7.4...1...3..84...9.5....6......957.....6.8..1,576923418198456273432187965215369847849571326367842159953714682681295734724638591,1,
582.7.......6.....4.1..5......487.9......1.8...52......5......7.4..9.8..9.7.1..4.,582179364379624158461835729613487592724951683895263471258346917146792835937518246,1,
..3...5.7.......9.....3..624.58.....6.8.9...3.9.5.7...9...8.7....6.2...4......98.,863219547247658391159734862415863279678192453392547618931486725786925134524371986,1,
5.8.....1....78......1.6....2.....5.16....9729.........9....714.5.21..6..8.9..5..,578329641216478395439156287823791456165834972947562138392685714754213869681947523,1,
743.....8..9..5.........3.....8....93.5.......8..4.5..1...8..4.....67..1.67....8.,743192658829635417516478392674853129395721864281946573132589746458267931967314285,1,
5.......6.8.....7...6........8.24...1...5.2.8....7.....7.1...633.128.4...6.3..8..,524719386983562174716438529658924731147653298239871645872145963391286457465397812,1,
29.....65......821.78..........3....72...6..8..9.5..17....2.57.3.......2.8..6.3..,291483765453679821678512943146837259725196438839254617914328576367945182582761394,1,
.4....7....6..8.5...5....3.....65.289....4.......7........2.58........49..3.46..2,841532796376498251295617834714365928952184367638279415469721583127853649583946172,1,
.89..4........3.4.64..1..59...13.56...5.9...4.......18........716..4.......579...,789654123521983746643712859894137562215896374376425918958261437167348295432579681,1,
........4..4...539..3...8......3.7.2.89..4.5........463...92....65.734..9.8.5..7.,596387124874261539123945867451639782689724351732518946347892615265173498918456273,1,
.7.4.95..1...........57.4..52.....3.49...7..8....389......143.9...8...5........1.,372469581154382796869571423528946137493157268617238945285614379741893652936725814,1,
.1..48..98..2....5...........1.5.4.........3..783...5......4...94..1...73..5....2,513648279864279315729135684631957428295481736478362951156724893942813567387596142,1,
.3.41....97.6..8....1.2...4...8........1..9...4.73..16.6......7....9..........439,632418795974653821581927364196842573723165948845739216369284157457391682218576439,1,
.761...48.....3.16.3............8..48...39..........6.......17.....6..591.4.95...,976152348458973216231846597617528934845639721392417865569384172783261459124795683,1,
72..8......9...3........59...7..3....4.8..7..2..6...5.5....783.4.2....7.6.....9..,725389164869514327314726598157943286946852713283671459591467832432198675678235941,1,
2...1.8....7.4..513........7...........3..2...345....7.....2....21.5.9.....8.97..,245913876897246351316785429782694135569371248134528697978132564621457983453869712,1,
