Puzzle,Solution,Solution Count,
5.4..3...3.14..9.5.2..1.4...9...2....6..59.122..8.13.99.......4...5.4..1.........,584923176371468925629715483193672548468359712257841369916237854732584691845196237,1,
.....5.6.37.....8...9..8.............8.3..9...6......12...56.18..17.......61.92.7,418935762372614589659278134924561873185347926763892451297456318841723695536189247,1,
6....17..1.98.6....357.......62...5.....68.7.......8...83...12.....39.........3.5,648351792179826534235794618816247953354968271927513846483675129562139487791482365,1,
......758..4.......9....26..68..79.2.2....51.4.1..5.....298...17...5.....8..2....,216439758874562139395871264568317942927648513431295687652984371749153826183726495,1,
.......912.....53..6.54.......8.1.2...3.64.8.........654.3...........31.....86..5,435728691278619534169543278694851723753264189812937456541392867986475312327186945,1,
....7...........5.7..569.2...984...2.....65....6....1.2...8..9187.9.5..4..12.....,592378146638421957714569823159843672427196538386752419245687391873915264961234785,1,
......9..8....46.......5.47.8.....6.....9712..7...1..52..56......7..24.......9...,745126938829734651163985247981253764456897123372641895214568379597312486638479512,1,
...3..1.45.6217....3...6...8..42.7....7.......2...8..1..4561....627....51........,278359164546217839931846572813425796657193428429678351794561283362784915185932647,1,
.463..9.72....7.153..29.6..46....7..9.2..........35.........1...9....5....74.....,146358927289647315375291648463182759952764831718935462824576193691823574537419286,1,
9.......7..2...31.3..5.9.842.........7...4.3.....83.9..8.9.....5...1......1.2.54.,948132657752846319316579284234691875879254136165783492483965721527418963691327548,1,
..3.765.....34..9.1....5..7.....2.....961.2...2......3..4.3...2......94....25.1..,893176524752348691146925387367582419489613275521497863614839752235761948978254136,1,
.41..5....3.4..7....2...93.......2.....3.....9..621.....5..4319..651..7....7...2.,741935682639482751582176934163847295428359167957621843875264319296513478314798526,1,
.....59......8..5.3.8....1..1.......9.6.514..8.4.6....4..193..6..18...4......7..9,247315968169284753358679214512438697936751482874962531425193876791826345683547129,1,
......5..4.3...........14...39.15..4..1..736.8..........5..3.96....6.....9478...5,178436529423958617956271483239615874541897362867324951785143296312569748694782135,1,
.9....1..7..19...4..12..63...7....53.5.3....1.6.5..9...4.....7.2.9......5...4.2..,695834127732196584481275639127469853954382761368517942846921375279653418513748296,1,
.9.6.....3.8719.....7.5....98.2....3.73...8.....5.........9.1...2..6....7.68..29.,194628375358719642267354981981276453573941826642583719835492167429167538716835294,1,
6....5914..23..7......7....7.5...64..1..2..3...4.......43...56.1..5...73.....2...,637285914492361758851974326785193642916427835324856197243718569168549273579632481,1,
......8....87..1...94.6..3..4...138..862..9.1.3...862....4.......2.......19.7....,723914856658723194194865732247691385586237941931548627375486219862159473419372568,1,
...8...64.....7.....1....8....5...72.....284.2..6..3...572.1..31.23.....8.64.....,729853164584167239361924587643518972915732846278649315457281693192376458836495721,1,
5...........2.1..9.2..9.8133.6.45..1....8.3...5...69........15......2.....9...4..,591873624483261579627594813376945281942187365158326947264739158835412796719658432,1,
5...2..6.79...8..1.629..8.42...5.7....129.......1.74.......62.............458....,548721963793648521162935874236854719471293658859167432987316245325479186614582397,1,
756..............43.27..5.......2...8..3........4.5.8...7..935...95..2..6...87...,756924813198653724342718569561892437824371695973465182287149356419536278635287941,1,
....6..592....7.6.......4..7.59.162...9.....7..1...3.....6.3.............9..52.71,813264759254897163967135482735941628489326517621578394172683945548719236396452871,1,
.....84...9...3.1...32...87.......4....6..7..2.471.....2....6...8...2.3....43....,562178493798543216143296587876325941931684752254719368329851674487962135615437829,1,
....4.1...68.7...2...382....2.43....4...296.1..7......7.......9.........3.9....48,235946187968175432174382956621437895483529671597618324746853219812794563359261748,1,
.9.5...7.6.7.3.4...3....8.........28.48..5.6.5..9...3...93...4.........9...24..85,894516273657832491231794856916473528348125967572968134789351642425687319163249785,1,
9....85.4...7.2..8....5...9..1.....58.46...2..9....1..47.........24.6..1..5......,923168574546792318718354269631247895854619723297835146479581632382476951165923487,1,
..7.....65..3..7..1..2....4....4.........92......2.3..7..5.......3..4.1..96.71...,327498156549316782168257934872143695635789241914625378781532469253964817496871523,1,
73..926.....3..9715....1..........9...98..3..38..7...........6..2...58....6...729,731492685642358971598761432174536298269814357385279146813927564927645813456183729,1,
...1.7...1.3..5..2...26.......7.....4728..1.......4.6...8.41.27.........7..5.8.43,259137486163485972847269315986713254472856139315924768698341527534672891721598643,1,
1.85..7....4.1...9...6...4...17...........6....78.....4....89.18...29..5.29......,138594762764213859952687143241736598583942617697851234475368921816429375329175486,1,
8.....29...42......17.9...8.3..1.9..4..............3417......86.42....7.1.3...4..,865173294394268715217594638538417962421639857976825341759342186642981573183756429,1,
..1.2...4.246....3.....3....15......2.3..1....9....2..4.....5.9...86......63.5.1.,361928754524617983789453126615294378243781695897536241438172569152869437976345812,1,
....2.9...7.5..1...94...8......127.....45............95281.....1..795..6..9.4..1.,815624973372589164694371852456912738987453621231867549528136497143795286769248315,1,
.1.54.8....92..1..6.7...2.....1.6.....8...........8..7.2.8.9..1........215..2..6.,312547896589263174647981253235176489478392615961458327726839541894615732153724968,1,
..46..5..97..4......1..9...5......8..9.72..6..629.84.....15....2.......77452.....,824671539973542618651389724537416982498725163162938475389157246216894357745263891,1,
.....5.2....7...8.....2.1..8..5.4.7..9..7...25..2.....7...19..4..2.....915..3...8,917385426263741985485926137821594673396178542574263891738619254642857319159432768,1,
16..9.5...4..8.9....31....45......9.......8.....83..6...2....83...5.......9.632.5,167294538245387916983156724528641397634972851791835462452719683376528149819463275,1,
9..4..1...5.9.............8..23.6.4..68..5..2.3....5.......923.1.6.......2.5..91.,987462153651938427243751698512376849468195372739824561875619234196243785324587916,1,
...578...7......9...........96...1..1...5..47...3...8......36.48...4.....7..193..,329578461754162893681934725596487132138256947247391586915823674863745219472619358,1,
..1..27.5....3.2.8.....1...7....8...1.3........5...3.65....4..2.7..6..843.6.8...7,831692745694537218257841963769328451123456879485719326518974632972163584346285197,1,
.1.4.....8..62...1..3..18..15.2.........74.....631....4.7....836..7.3.5.....4....,912438675845627391763951824154286739398574216276319548427165983681793452539842167,1,
8....2....5...3....34.......7..1....2..........8...2.592.4.7.8.7....81.4...15..9.,897642351152893647634571928579214863216385479348769215921437586765928134483156792,1,
1..2...74.5273..6..8.1....5..5...1.3....85.4...3..............6..1...28...8.42...,136258974952734861784169325875426193619385742243917658527891436461573289398642517,1,
.7.......82....75...1.......3.1......9.6.5..32.7.98.......1.6.8....3..7235.8...9.,973251846824963751561784329635142987498675213217398465742519638189436572356827194,1,
.85..42.........6192..........196.58....7..9....4.8..7..1.6....2..5..14...9......,185634279734952861926817534472196358618375492593428617841763925267589143359241786,1,
...937..............9.28.....3..61...16.7.3.94.739.....6....9.1..8.19.2..3..6.7..,684937215372154896159628437593486172816275349427391568265743981748519623931862754,1,
25..73..1.8...2.....71.6..5......784..4......7...2....1......47.......5.5...1..26,259473861681952473437186295925631784814795632763824519192568347376249158548317926,1,
.......2.....5.91..9.186....25..4.6...4..8..56..7...9...2.........9..4...1..72.5.,158439627346257918297186543825394761974618235631725894762543189583961472419872356,1,
1.....9..3...62.1.....4.6..4..57...3..93...5......4.........37.9..7...6...7.36..4,176853942354962817298147635462579183789321456531684729625498371943715268817236594,1,
58.....7.6...1893..3........5...968.7.....3..36..8.491....9.1...1...7........4...,581943276647218935239576814154329687798461352362785491875692143416837529923154768,1,
.......68.8..94......6.....1....3.4.87....1.656.1.......64.8..1.....7.83...3....7,947231568685794312312685974129863745873549126564172839736458291451927683298316457,1,
.1.8.5.....96....3..5.....26....839.1..5.2.4.4.....6.............43...6.....1..54,312895476749621583865734912627148395193562748458973621571486239284359167936217854,1,
.9.5..7.4..1.3...6...4........6.......6..7.3.97.....1.6....91.83...4..69.....5...,893516724741932856265478391132654987586197432974283615657329148328741569419865273,1,
.16..84..98..5..........96.......87....8176.2.......954....6....5....1..6...215..,716298453983654217542173968264935871395817642178462395421586739857349126639721584,1,
...91..58.9.4......183..4..621.....4..3.8...1..4.9..6.8...........8....3.4...56..,436912758297458136518376429621537894953684271784291365865743912172869543349125687,1,
........51.9.7..3.76.8..9..87.19.....53.....9....6...2...28....3.2...1..5..9.....,438619275129574836765823941876192354253748619914365782647281593392457168581936427,1,
......7..9......5..5....136..........157..6..7...6.524.92.7..1...7.134..4..95....,123586749976431258854297136648325971215749683739168524392674815567813492481952367,1,
.....8.25..45.2..6.8.3........4..7.3...6.........8..1.4...5.381.3..7..4..16...5.7,369748125174592836582361479928415763741623958653987214497256381835179642216834597,1,
1..76.3..9..2.3...27......5........75.8..9.1..9..2.6.....3..1...5..8.......1.6.7.,184765329965243781273918465612834597548679213397521648826397154751482936439156872,1,
..26...5.65...9.3.94............6.97......6...2....3......91...53.7..4..19.45...2,872634951651289734943175286485326197319547628726918345264891573538762419197453862,1,
...3..9.....6.1.32....49...9....7..47..15...........2.1....4..7.5.9..3......36.45,641325978895671432372849651938267514724153869516498723163584297457912386289736145,1,
.7.......4....12.958.4.23...1.8..7.4.9...5...8...2.1....6..3......5........948...,279386415463751289581492367612839754394175826857624193946213578138567942725948631,1,
....9...4..6....3.......86..74.8..1..1...34973..1.......7.....6...5...89..58.6..3,153698274286754931749321865674985312518263497392147658837419526461532789925876143,1,
3..41.....94.....7.7.8.......2.5.8.31.7....9..4..9......8.....253.........9..4.3.,385417629294635187671829354962751843157348296843296715418573962536982471729164538,1,
.8...4.2.5..8.....32....47..7.5....2..9.28...86.3....9.9..75..6...9.........63...,986714325547832691321659478173596842459128763862347519298475136634981257715263984,1,
......3.2....536....5.1..48...5..4.7......1...1..47..3..7..4.3..4.1..7.6.5..62...,681479352492853671735216948326591487574328169819647523167984235248135796953762814,1,
...5..76....8..4.1....94....6..7.2...57...1..98...1...4...2.....287.....19....8..,849512763532867491716394582361975248257486139984231675473128956628759314195643827,1,
.7..1..83.6.7..49..938.41..7....9..5.5..4...1.31.5....8..4.6........1............,574912683168735492293864157786129345952348761431657928815476239349281576627593814,1,
.9...6.72..7...1.8.......5.7....4.1.8..6......5..9.624....42......51..9....8....1,591486372437925168286173459769234815824651937153798624915342786648517293372869541,1,
7..4...23...623.9............9...........95.....21...6..3..1.6..21.6...5.95.3.7..,768495123154623897932178654219356478346789512587214936873541269421967385695832741,1,
...9.28..1.9....2.2...31......769...61...4.7....3.....7.8.4...3.261.8..7.........,437952861169487325285631794854769132613824579972315648798546213326198457541273986,1,
.......5.7.24...9...5...8.2.....4.8358.9.............7.1..3.2.54...1....9.....3..,869321754732458196145697832271564983586973421394182567618739245423815679957246318,1,
1......255.73....198....74......52......9...3..8.......4.27.18..3.9....2.....4...,164789325527346891983521746379415268416892573258637914645273189731968452892154637,1,
4....9..7....8.9...78....14...5..4....5......3.........4..5...272..3..8.8.9..7..1,432619857561784923978325614617592438295843176384176295143958762726431589859267341,1,
4.5.......32..8....8.493......9.43.7.69.7.8...........2.3..5....97..6..3....8....,415627938932158764786493125128964357369572841574831296243715689897246513651389472,1,
...71.6.8.2964......1.8..5......974..6........8....9.2...1...65.4.....27......1..,435712698829645371671983254312859746964271583587364912298137465143596827756428139,1,
..6.8.5.9..53..................1...66....9.8..1...249...3.....48.....12.....6195.,276184539945326718381975642592418376634759281718632495153297864869543127427861953,1,
9....7..1.2.83.56..1.29.3..15...........8..56.......3.........7837...6...69...8..,983657421724831569615294378156723984372489156498516732541368297837942615269175843,1,
...5.....6...8.9...37...6.1.9.6.81.4....1.7.......5..3....6....7.49....6.5.1...9.,918536472642781935537429681293678154865314729471295863129863547784952316356147298,1,
79.....6285..2.7...1...5..........1...6..........32857.8.3...2.....8...6....573.9,794813562853926741612745938278594613536178294149632857987361425325489176461257389,1,
..5....2...82.63..6....7.8...2.5...6..68....3.5....21........799.7.6...8.........,135948627798216345624537981372451896416829753859673214261385479947162538583794162,1,
236.....4......9....562...3.6......1..4.915.27....3.4.....7.....71.36............,236987154847315926195624783569248371384791562712563849953472618471836295628159437,1,
.....1...2..9...6....742...69481..7....629....8.........5.76.84.2........485....1,457361892231958467869742135694815273173629548582437916915276384326184759748593621,1,
.......572...8....93....48.8...3479...4..76...5...2..3....9.8....3.25............,168349257247586319935271486826134795314957628759862143571493862483625971692718534,1,
.5.....4....326..5......2316.....4.9..8..4.6...........63.51.9.2...9...69....251.,352189647174326985896547231631875429528914763749263158463751892215498376987632514,1,
.3....8.49.6...3...42..5.16........3...1..46...4....8.62..9.5..1.984.......3.....,531267894976418352842935716215684973798123465364579281623791548159842637487356129,1,
.34.....11..........5.94....1.8...74.......58..2....1..23.4.....9..7.5.2.8...3.9.,934586721168732945275194863316859274749321658852467319623945187491678532587213496,1,
.4.2...7.5..3....2......5...7..8.2......5..41...431..78....7..........24....1.93.,148295376596378412723146589471689253389752641652431897834927165915863724267514938,1,
..9........8.6...41....9.....3.248..91..8.3..8..7..4...4..9......28....7...1.3...,469218735258367914137459628673924851914586372825731496741692583392845167586173249,1,
.6.......4...9..258......34.2.9...73.7....4.......4.9.64..87...3.8.5.....5....3.2,265843917437691825891572634124968573973125468586734291642387159318259746759416382,1,
1..6.......9.1..54.2..8...16..2.15.....7...9.8.5..624.2......7..46.9.............,158674923769312854324589761697241538432758196815936247283165479546897312971423685,1,
..13....7.7.........82.931....8...6.2.95.7...68........3....2...1...6.......2..75,921348657374615928568279314153894762249567831687132549435781296712956483896423175,1,
64.2.37..2...4.1...........1...3.2...7......35..4126.....9.7....94..6.......5...2,641293758237845196958671324169738245472569813583412679325987461894126537716354982,1,
...2.9.8.......16.48..13...9..63..2..5.......64...2.9......18..593..6....1.....4.,135269784729548163486713952971634528352897416648152397264971835593486271817325649,1,
..3..5..7.623....8.9..8...5..5.3..9...72.65..4.87..2.........7.............9.2.3.,183425967562397148794681325625138794917246583438759216241563879379814652856972431,1,
...738....8.2......2..9.5..75..62....6.459......3.....6....7.2.89....3.6..2...4.9,915738264386245197427196583753862941168459732249371658634917825891524376572683419,1,
........283....61....4..3.....9.7.....721..8...1.6..4327..4.8.1..6........4....9.,645381972839752614712496358458937126367214589921865743273549861596128437184673295,1,
....9...1..47.....9.5...6...93..5..8.1.........7683...4...3...7.6987.1.....1.6...,836592741124768953975341682693415278518927436247683519451239867369874125782156394,1,
5...92.373.1..42...2.5...4.....31.2.8....5...1.39....4..9......7........2.4..8.5.,548192637371684295926573148497831526862745913153926874639257481785419362214368759,1,
.8....3.....4..8.9..96......7..68......9..74...5...138.2...3.9.....2...314...7...,284759361716432859359681274471368925832915746965274138628143597597826413143597682,1,
4....69.1.1...83.6.6.71..4...632...7..7...6.9..2..9.....31..2.8............9..4..,478236951215498376369715842946321587137854629582679134653147298894562713721983465,1,
9.3.....5.7.5.19...1....28....8.3......1......8..7......9...8.......4.3..479325.1,963248175278561943415397286596823417724156398381479652639715824152684739847932561,1,
5...2..1.....67.5...4..12...1.4.8.69.6..9...7..8....457.1........9.8.........5..2,586924713132867954974531286217458369465193827398276145721649538659382471843715692,1,
..615.......4...752..........2...4....7....81..8....5.8..6.4..7..52..36..61..384.,376158924189432675254769138532817496697345281418926753823694517745281369961573842,1,
.....9.8.6..1....9..1.4.3........1...8....9..1..63.......7..2.3.2..6.8...3...4.7.,542379681673128459891546327264897135387451962159632748416785293725963814938214576,1,
9...5.63...16..98.4...8......713..6...6....5.......3......47.....3.6.81..8....5..,978251634531674982462983175827135469396428751154796328615847293243569817789312546,1,
..7...8......5.......71.2.4.5..68..9.82......9.42.7...6........4.19..56....1.....,547623891219854637836719254153468729782591346964237185698375412471982563325146978,1,
.....4.1..62.3......9.78..6.4...6..9.23........139..4......2.8..761...23..8......,357964812862531794419278356745826139923415678681397245134652987576189423298743561,1,
...9..7...3.18..64..93.78....6.........798..........1..2...3...1...6...86..21.49.,281946735537182964469357821746521389315798642892634517924873156153469278678215493,1,
..615.....2..6.5.88.13.2......41.2.............8...4.549.....2.1..9.38....52...3.,746158392329764518851392647967415283534827169218639475493586721172943856685271934,1,
52...4........31..8..5.......781....2......8........4.6.8.41.2743.27.....7.6..5..,523164879764983152891527463347816295215439786986752341658341927439275618172698534,1,
.7.....46......8....5..2.3..4.....2...367...4..8....53.31.6..7.2.........8..4...2,379581246412736895865492731146358927523679184798124653931265478254817369687943512,1,
.....819......7..2.3..9...418...9.2.....5..7..7...19.....2.4.873..............4.3,752348196419567832638192754186479325294853671573621948961234587345786219827915463,1,
.29..1...........88....41....41.9..3.1.2...5..8.75..2.....7..1........3..42.8....,729831546461527398835694172254169783317248659986753421693472815578916234142385967,1,
69..8....38....5.7.4.9.....5.......9............3672..9....37.24......682.68.....,695782431382146597147935826563428179724591683819367254958613742471259368236874915,1,
..6....8..12....9....5.26.3.8.7....1......37..5.9....6...8...17.2.157....6.......,536479182412368795879512643684723951291685374753941826945836217328157469167294538,1,
9..7..83.....85....56..3.4......4.7....3.79.6...........7....59..2.....3.6..2.7..,921746835734185692856293147213964578548317926679852314487631259192578463365429781,1,
1....96..86..4.7..5.3.6..84.8....1.6..57....8...9.5........8.7.......3.9.4.......,174859623869342715523167984987234156435716298612985437396428571258671349741593862,1,
..2.3.9....7.5..4..4......6..576.4.............3...51..9.61....7.6..43.2.....2..1,182436975637159248549827136925761483871345629463298517298613754716584392354972861,1,
2..68...1....7...4...251..8.........1.5....62.6......7451..97..97..6..........4.9,237684591518973624694251378782596143145837962369142857451329786973468215826715439,1,
...2.9.........15..43..5..2...3....1..8....7..9.52...472......3.5.....8.9.4......,615289347279436158843715962562347891438961275197528634726894513351672489984153726,1,
9.3...5622.......7....16....369..25.8.2...6.......8.........1.3.7.....9.69.8.....,913487562264395817587216934136974258842531679759628341425769183378152496691843725,1,
...6......7...2.....9.3..5.4..37..6.........5.3...9.....7....9.2...56.4.1..42.3..,321645879574892613869731254452378961918264735736519428647183592283956147195427386,1,
.5.9..432.3.6....7..2.58.....8...95......3.........6......7289.....9...6.74......,856917432139624587742358169428761953695283741317549628563172894281495376974836215,1,
.148....73........8....5.3..93.........7..6..5784.....9......54..5...1.943.....8.,214839567359617842867245931693521478142783695578496213926178354785364129431952786,1,
29.3.5....3.492....6..1.....1...46.....9.....42.15..9......75...46...2......2...1,297365814831492756564718923319274685675983142428156397182647539946531278753829461,1,
7...43.......5...8..51.7.4.832...5.66...7.............541..2....286.4....6..1....,796843215413259768285167349832491576654378921179526834541782693928634157367915482,1,
..6.........59........381..1....7..8.8.......3.5....6..1.7.2..972.15.8.......6.2.,596271483831594672247638195164327958982465317375819264618742539729153846453986721,1,
....681............4.....6.6..8..4....1..5...8.21..6.3..72....431...4.5.....3..7.,725368149186459327943712568679823415431695782852147693567281934318974256294536871,1,
.8......64....62..7..14..5..3.......8....34..1.5.2......281.3..5.7....84.1...7...,981235746453796218726148953234981567869573421175624839642819375597362184318457692,1,
...96.8...96..1.2....3.4...53....2.9.64.92.....81...........6.5...5......4....3.2,253967841496851723871324956537486219164792538928135467319248675682573194745619382,1,
.7.3.1.......7....2.954....4..93...5.......6.3.....2...9....4...1.4563.9..5.....7,578361942164279538239548176426937815951824763387615294693782451712456389845193627,1,
..68....792.7....13.8.9...5.8......35.1..9....37..2.1...53.............2.....7.6.,156843297924765831378291645289176453561439728437582916645328179793614582812957364,1,
15...4..6..23......4625.3.1.25.714.......8.....46..7.........34....2.......1....7,153784926792316548846259371625971483317548692984632715279865134531427869468193257,1,
..6...7....5..1.4.14.9....3...762.......43.2..7.5......59.1.4.....25......23.9...,826435791935871246147926853514762938698143527273598614359617482781254369462389175,1,
...24.75.......4....13...2..7.9..3....9.....63.4.2.1..5......4.....1...9...4.76..,638249751927185463451376928275961384189534276364728195512693847746812539893457612,1,
6....9.....2.36...........1...5423..4..6.......6....7.3...5...42.97..6..17.....25,645179238912836547837425961791542386483697152526318479368251794259784613174963825,1,
..9127.3.....6...9..4.8..6..96....4..27.........69.2......3.72.17.8..9..4........,689127435215364879734985162896752341327418596541693287968531724172846953453279618,1,
.3..18..47....4..39...2....1.69..........61.......2........748..1..4.7....5.....6,532718694781694253964325817126973548359486172847152369293567481618249735475831926,1,
.............3.4......4.3.7.1..8...97.5..6....64....5.1....3.7..9.8.5.3..487....1,431257986876139425529648317213584769785926143964371852152493678697815234348762591,1,
1....8.....2.4.................6..2.3.6..149....47..61.9.8..3......967.4..4.3..16,175328649832649175469157238741965823356281497928473561697814352213596784584732916,1,
..3.48...6.17.....2..6..5...........8.6.5..7..348.1..6.......8.5....4..7..81..2..,953248761641795832287613549195367428826459173734821956319572684562984317478136295,1,
.8...4.........7.5....6.3.1.35......4.67.....19....43...4....7887..1.5..9..3..6..,583174962619823745247569381735948216426731859198652437364295178872416593951387624,1,
.4..............1.8...23.6....3....96.8.14...1....9.....1.46.7.28.9.7.3...72..9..,346175892752698314819423567475362189698514723123789456931846275284957631567231948,1,
....9.2....8....1.1..8.3.9..92...83.......4254.......18...49...5..1.8..6.....6...,743691258968254713125873694692415837381967425457382961836549172579128346214736589,1,
.....8.42.36..29.5.2.....865..984.2............7......7..2......64597...29.......,179658342836412975425379186513984627942765831687123594758231469364597218291846753,1,
..........8.7......5...6341.........6...48.....813.7.....3.746.....2..58.14...2..,236491875481753692759286341193672584672548913548139726825317469367924158914865237,1,
..3.........9...2.71...5.63.6.......238...7..9.....1..58.....1....5.1..9.792.86..,893612574645937821712485963461729358238154796957863142584396217326571489179248635,1,
........8..8...51....64.3..8.3.....6.51......6..5..4..........3.941..2....5...149,437251698268973514519648327843712956951864732672539481126495873394187265785326149,1,
......2....157.6..4....3..5.3.1......68.42.....47.......6.8....2..3...7..8.2.6...,653814297821579634479623185932165748768942351514738962196487523245391876387256419,1,
..8.....1.2....5..6......4..41.....83.261.......5...1..89.3.2...3.......5..2....6,498365721723841569615972843941723658352618497867594312189436275236157984574289136,1,
.......31..6........4..........29..7...3.7.42.27.61.9..91..63.8..21.4.6...38...7.,975648231816273459234915786348529617169387542527461893491756328782134965653892174,1,
........9.81.4.2...9....1....6...4..92..3...73....7..6...12.96.....8.......4.9321,432751689681943275597862143176598432928634517354217896743125968219386754865479321,1,
..9....3.....21..........8.7.8...2.959......16...7.3..13.2..5...5..1.......68....,289746135365821497471539682748153269593462871612978354136297548857314926924685713,1,
...76.8.5.7.......4.29.871........8.8.1....2...7...6....6.1.....95.7...6...6..2.8,139762845578341962462958713653127489841596327927483651386219574295874136714635298,1,
.4...6.3.51..87.....745..6..5....42.4........2....3785....1...2...6.5...67.......,948126537516387249327459168759861423483572916261943785835714692192635874674298351,1,
...92...7..3.761.......8..9.87.3...2..............9..3..2.....69183...25...5...7.,851923647293476158746158239487635912329781564165249783572814396918367425634592871,1,
.2....491.1..6...89...8.5...7....2..58..2.........8..6..1.5.......9........64..75,628537491415269738937184562376415289589326147142798356761853924854972613293641875,1,
....8...364.1.3....7..4..9.....1......5...97.16.7....48..4.......9...73......5...,921587463648193257573246198794318625385624971162759384836472519459861732217935846,1,
...3..7....9..4...47.82.36...6.4...5......4.228.........5.68.3..9....5.....9...47,852396714369174258471825369936742185517683492284519673745268931198437526623951847,1,
.7.5.......5.7.6.3.....3..4.6..4...2.49...78...2..7..5...68..9...........8.95.4..,374516829925478613618293574567849132149325786832167945251684397496731258783952461,1,
4.......8.129.7..3.9..4.21....7.5.4.3.......5...13..2..2..1.87.8...2......4......,473251698612987453598346217289765341361492785745138926926513874857624139134879562,1,
...9...6..216.....8....15.9....7..4....1....7.94.....6215.8.7.4.......25.........,573948261921653478846721539168579342352164987794832156215386794639417825487295613,1,
.514........1...6.7....8..3..........4....138..85....4...6........84.2....62175..,951436827483172965762958413197384652645729138328561794274695381519843276836217549,1,
52...67........4...31....2....6.4.3....75....4...9.6.5.76........3.....991....27.,524836791798125463631479528152684937369751842487293615876912354243567189915348276,1,
1...4839..7.1....4.....76.2..........13..68....6..913...4......9.8..1.4........6.,162548397379162584485937612897315426513426879246789135624893751958671243731254968,1,
..7.....29.5.......1...2......62.......5.9...8.2.71..91...35......79..1376....9.8,487153692925467381316982745579628134631549827842371569194835276258796413763214958,1,
...59.....4..6.9..5.7......6......9.73........2...4.639.8.42.7.4.23.6.5...3.5....,286591437341267985597438621614873592739625814825914763958142376472386159163759248,1,
..51...7.8....7.69......4...786.3.1......8...3...4.9.54......91....19.43......6..,695184372842357169731962458578693214914528736326741985453276891267819543189435627,1,
9........832........7.1.2.3.....43..4...829..2.3..95...1......4.29...1.........8.,951423876832675419647918253196754328475382961283169547518237694729846135364591782,1,
3...5..2...8...45......7..6.....267.1..3.......2...84....6..28......3.6525.8....4,367154928918236457425987316583492671174368592692571843731645289849723165256819734,1,
9...5.47..6.3.4..1.4.71..6.69....1.....4..7..5..1..698.........37....9..15.....3.,913658472762394581845712369697835124281469753534127698429573816376281945158946237,1,
.6.19.......4.2..19......2.....1...3....25......3.7..459..6.....43.7.1.22.7....9.,462198735785432961931756428856914273374625819129387654598261347643579182217843596,1,
1.......2.58.........6...149.4.18.2.....3.54..1..2....49....183.21.5...6.6.......,146379852358241769279685314934518627682937541517426938495762183721853496863194275,1,
...7...12.............68..56...7...8.7.58.2.....2..4.9..642...7..8..5.9...4...5..,843759612567142983291368745612974358479583261385216479956421837728635194134897526,1,
.8...31...6.2....71....7.9..9...281...28..7.5..6....32.7..........961............,789653124463219587125487693597342816312896745846175932978534261254961378631728459,1,
...8.1..6..2.69....13.2....271...........6.34....7......6..8.....7....821.9....6.,795841326842369571613527849271483695958216734364975218426138957537694182189752463,1,
23.9..8.5...1......816.3.........7...983.........15.8.......6.......92737..8.....,236947815547182369981653427125498736498376152673215984359721648814569273762834591,1,
.15.87......3.42..........7..7....4..3.....7.86..3..511......8.....56...7.2..3...,215987436678314295493625817927561348531498672864732951146279583389156724752843169,1,
..1.286.99.4.7...3..8...7...8..17...7....6..8.3..9........4....6....2...29718....,571328649964571823328964715489217356752436198136895472815649237643752981297183564,1,
7......824...5....3....8.6....267.......3.....8...5..7....9.7...9.4......24..3.9.,759614382468352179312978465943267518175839246286145937831596724697421853524783691,1,
..7.....1...53....36..2......8.6..35.......9......5....2.9....76....1.5.8.1.726..,597648321182537964364129578918264735245713896736895412423956187679481253851372649,1,
.5.3......362.....7.2..6.9.3..7.9..8........2......97.9..1..3...1.5...8.....721..,159387264436295817782416593341729658697851432528634971975148326214563789863972145,1,
.......97.7...3.........32..2.4..53.4.......1...597...5....14.6...7.4...9..6..17.,314265897279843615856179324728416539495382761163597248537921486681734952942658173,1,
.....3...12.........4...6..9314....7....7..9....6....4...5.6..9..6.21.43....342..,658243971129867435374195628931452867465378192782619354243586719896721543517934286,1,
....5.2.7.......58....2.94.59......4.12.78..5...9..1...271.......3...81.........3,189456237234791658765823941596312784412678395378945126827134569943567812651289473,1,
...6..2.......4.....285149......27....1......7.......54....8.67.5....9.86.9.7.5..,894637251516924873372851496965382714241765389738419625423598167157246938689173542,1,
5......8..9.....61.2.9..34.2....8...415............15..8...3.9.3.....6.4.54.19...,541637982893542761726981345267158439415396278938274156182463597379825614654719823,1,
.8.73...2....82...........4.59.6.....6...98..74.....5....896........5..7..2....4.,985734162174682539326951784859367421261549873743218956437896215618425397592173648,1,
..218....17...62..6...4....36....1...8.3..5.....46.37.2.7..3......6...3.....17...,452189763178536294693742815369275148784391526521468379247953681815624937936817452,1,
...9.7..225..6...4..3.4........54......12..9....6......71...4..92..3..5....7.5.6.,164987532259361874783542916397854621645123798812679345571296483926438157438715269,1,
29...38....5.784.1.4.2....31.978..........3....7.....5....4......2........3..19.4,291453867365978421748216593139785642584162379627394185916547238452839716873621954,1,
..4.6.......2..897.2.3.9.......9.1.4.........3.1..6.79......9.1.89.4...6....21...,594867312613254897728319465862795134947132658351486279235678941189543726476921583,1,
...3..8.49....1..7.3..7..2.1...2..5...98.....2.....9.3......28...35...19..4.....5,761352894952481637438679521146923758379845162285716943597134286823567419614298375,1,
