Puzzle,Solution,Solution Count,
1..7..........5.....6.217......72.........6.......38458.53..26..7.6..3.8..4....5.,149786523782935416356421789468572931513849672927163845895317264271654398634298157,1,
......587.....81....4.....95.72.3.9.8....4.2..319.......5...2.34........9..1.7.5.,312496587659378142784521639547263891896714325231985764165849273473652918928137456,1,
9.1..3..5......6...65971..3...28....8..5...3........5....7.5.6..3..6...2..8....9.,981643725374852619265971483543286971896517234127439856412795368739168542658324197,1,
...8.6.........81....47...3..6..5..1.7.9.1......768...4.3....67........98.9.5.4..,935816274742593816168472953386245791574931628291768345423189567657324189819657432,1,
..1......2........87.....924.5.8.2...9.7....5..261..8....961..8.......7...4..81..,561297843249836751873154692415389267698742315732615984357961428186423579924578136,1,
..8..1.3..7596......9...6.5............3581.....716.84...8.9.......75...1.3.4...8,468521739275963841319487625681294357947358162532716984754839216826175493193642578,1,
.6......9..57..2.11.2..8.3.....6...7....5.9..7.........5.9..8...8.3.25...7.5..6..,367215489895734261142698735529863147634157928718429356251946873986372514473581692,1,
5.8..2...2.1.6...........6.7.2..84...596.....6......87....196.29.72..5.....7....8,568492731271563849394871265712938456859647123643125987485319672937286514126754398,1,
.4.289...............6748..6..32...72..4.1.631.3....2.....482.9..9.3......7.....6,741289635986513472532674891694325187278491563153867924365748219429136758817952346,1,
6...2....981...62......3.1...378.14..9..6.3.78..4.92.....97....4.....9.8.........,635128794981547623742693815263785149594261387817439256328974561456312978179856432,1,
.3...4.1.........7..9......824..9..........4...38.6.791...63......79.4.1...4.2.36,735684912461925387289137654824379165697251843513846279142563798356798421978412536,1,
......1.....41.5..2..5.......3.8...2..6..4.9....1...4...5.....4.386...1.9..8..25.,654728139387419526219563478143985762576234891892176345725391684438652917961847253,1,
..4...259.....98...6...4...72.83.....354.....9.65.7..........3.......6....3...485,184763259372159846569284173721836594835491762946527318257648931498315627613972485,1,
.8.71......4.........4.8.3..7...6.431352.4.7....1.75...5....684.2.5.......3....5.,682713495314925768597468231279856143135294876468137529951372684826549317743681952,1,
.6.87.4..41....2........8.9.81.3....3...........2....7.......8...43..9..7.3..2.4.,962875431418693275537421869281739654379546128645218397126954783854367912793182546,1,
...5..2..4.......99.1.23......8...94.6...4.18........2.....2....2..3..6.8..9.1...,683597241452186739971423856217865394369274518548319672795642183124738965836951427,1,
3..1......27.......9..324......1..8...4.7..96...96.3..1..7.42..78.6......62......,348197625527846139691532478936415782814273596275968341159784263783621954462359817,1,
4.5.7.............9.7.......8.5..93.6.14...8......864...3..649......5.177...9....,465173829128954376937682154284567931651439782379218645513726498896345217742891563,1,
..5..7..17..8..6....8.615.3...........7.........639.2..8.91.7...9..7...8..3..82.6,645327981731895642928461573319752864267184359854639127482916735596273418173548296,1,
....4.95.2..63.........72.6..............17.4...293...5.37..1.962.1...3.......6.2,716842953294635817358917246965478321832561794471293568543726189627189435189354672,1,
7..5.8.....3..94...94..1..747...3..98.2.7.....5...2...21...7..8.......93.........,726548931183729456594631827471853269862974315359162784215397648647285193938416572,1,
4.3.85......614....8.9.....6...4.....5...6.7..1.3.9..4..1.......9...8.463..1..7..,473285619529614837186973452632741985954826371718359264861497523297538146345162798,1,
....41.85...8.2......9...4....17.95...5.....2.6..9........295.6..64.....2.1.....9,329641785547832691618957243832176954795384162164295378483729516956413827271568439,1,
..6......482......73..6.....4..1.7.9..38..21...7..36..8....6....1927.4......3..8.,596784321482391567731562894248615739963847215157923648824156973319278456675439182,1,
3.9...71....8.....6........9..7.6.3.41...9.....6..4.....8..79.4...94.......3.1..2,389462715541873296627195843952716438413289567876534129138627954265948371794351682,1,
......2...1.5......3...4.78...2....7..4..18...58.73.9....1.9.25..5.28..1.....57..,546837219817592346932614578391286457274951863658473192783149625465728931129365784,1,
6.....9....53...86.3..6.5.......8.1...4........6.7....37.6.1..9...8....41..9.....,627584931495312786831769542253498617714236895986175423378641259569823174142957368,1,
....8...71...973.....1..2..5.7.2163.9..63.........5..9......853.....39.....569.2.,659382417128497365473156298587921634941638572362745189796214853215873946834569721,1,
...2..5.7...7.423...4..8....6.........5.....21.3.......8...27..4...3.8.5..1.4...6,638219547519764238724358961862971453945683172173425689386592714497136825251847396,1,
..34...5.91......2....9..8...9.5...7.....231.2.....8.5....4.....37...2.85...39.7.,873421956915768432642395781389154627754682319261973845198247563437516298526839174,1,
4...95..35...1.4........17.93.......7.4....388.2....1..4..2.591289.........7.....,471695823528317469693284175936178254714952638852463917347826591289531746165749382,1,
72..43...8......7.46.........4.3...76...273...3..1..62...5........67.8.1.......2.,729143685853269174461758239284936517615427398937815462176582943392674851548391726,1,
1..9.........31....3.824..6..967.4..3....8..1..7......97..43..86...89.....3.....7,148967235296531874735824196519672483362498751487315629971243568654789312823156947,1,
.8......39.5.3.8..7....6..4.5..9..414.1.....7..7.6.3.....489...............3.1...,186945723945237816723816594658793241431528967297164358312489675874652139569371482,1,
....1.6.3.35..81....6.....8..7.....1...82....36..97....1....2..8.35.........69...,978214653435678129126935478287356941549821367361497582614783295893542716752169834,1,
.....1.65..9....2..1.3.589....5.8...1...9........7.5..7.....3.1..38.6.5.2....7...,432981765589764123617325894376548912125693478894172536768259341943816257251437689,1,
.1793......2.5.96..5..4...14..3..75...........7....1.9.29...........1..6....2..4.,617938425842157963953642871498316752231795684576284139729463518384571296165829347,1,
9....3...2.......1...195.........142.2.....3...49...6..3.7.....61...4.937..2...1.,961823475253647981478195326596378142127456839384912567839761254612584793745239618,1,
.5..8..6..7.5..1.9..1..93...8..1....21..569.....7..5...326.......7......86.3.....,359281467478563129621479358785914236213856974946732581132647895597128643864395712,1,
....4..2..25..6...6.9......1346....7...37....7...9.....6..597..4......53..7....92,371948526825716439649532871134625987986374215752891364263159748498267153517483692,1,
...48.......36....2.......3...6.4.3.3.....7.1.9...12.8.6.218.....7.......1..7.9.2,731489625954362817286157493178624539342895761695731248569218374827943156413576982,1,
1.....47.3.945..1..7512......324.9.....3.....5..9...4.......7.............2.693..,128693475369457812475128639683241957294375168517986243951834726836712594742569381,1,
62.7..5...7.3.4.......8.......64...85................78...9..4..6..27.8..348....5,628719534179354862453286179397645218586172493241938657812593746965427381734861925,1,
5...9...2.6......4..47.5.8974.95....2.....1............9..2...16...1..978......6.,538496712967182534124735689746951328289364175315278946493627851652813497871549263,1,
5.....4...8......7.......5...51....6.6.5..8.33.4.......4..2.63873..4...2....6....,527316489481259367693487251875132946962574813314698725149725638736841592258963174,1,
.5.......1...9....9..28....5...68.1.8..45..2..4.1....6.9...6.8...4....31.1.9.....,452673198186594273937281645523768419861459327749132856295316784674825931318947562,1,
...59...6.....8...51.4..........1...349......6..9.3.4..2....4..1.36.......4.398..,437592186296318754518476392852741639349865271671923548925187463183654927764239815,1,
.......2....43.....96......5.2.64.7.....9.3...7...36.5..5...9...29.765.8.....8...,354689721217435896896721453532864179641597382978213645185342967429176538763958214,1,
....3....48....563....1......5...8..3.......4...25.3.76..4.8...1.7.....8....25...,276534189481792563539816472795643821312987654864251397623478915157369248948125736,1,
14...96......3..5...86......34....1.7..9.3.........4..49...5...6.381..9..7...65..,145789632967432158328651974234568719716943825589127463491275386653814297872396541,1,
....9.8...7...3............2.1..47..3...2..6..68...1.9....36..11..8.9.43...2...7.,632795814875413692914682357251964738397128465468357129749536281126879543583241976,1,
.....9.7.267....3.9..42......5............1471.4...2.93.....561...1....3...2..4..,451639872267518934983427615725941386698352147134786259372894561849165723516273498,1,
9..587.3..8..3....5.3..92.....95.........8...3..41.98......13.....3..5.2....2..97,942587631187236459563149278814953726259768143376412985725891364698374512431625897,1,
..16...42.......3.....418......8...47..4.2..8.6.75.....8...61....3.2...7.......2.,571638942846297531932541876325189764719462358468753219284376195153924687697815423,1,
..8........36..2...9.34.....62.7.4...8...3.163.......76..9.......9834....4.7..1.9,578129364413657298296348751962571483784293516351486927637915842129834675845762139,1,
.6...3.......46.237.3..2.5...1......84..6.5..3.6...14.......46......1.8..84....15,462593871158746923793812654521384796849167532376925148915238467637451289284679315,1,
6..3..17.29.1........4...6..1.2.97..42...7.95.3.5.........6..3.7...............24,684395172295176483371482569516239748428617395937548216152964837749823651863751924,1,
8..1.362.........3..3...8.....8..2...26..573...1..7.5...26..184..........7.24....,894153627217486593563792841735864219426915738981327456352679184648531972179248365,1,
.9.4..2..24..19.7..8.25..4...3.2.....7.....8.....9......514.8......3.5.4.3.......,591473268246819375387256941453728196972561483618394752765142839829637514134985627,1,
....7................6.18..64...79....5.1.72..9...86...12.....6..9..527.....6915.,184572369926834517753691842641327985835916724297458631512783496369145278478269153,1,
2.....8....4.....6.....42.....18.9....1.69.4.9.6.73...312...4..48.....7.........2,237916854194825736568734291743182965821569347956473128312657489485291673679348512,1,
....3......6.8...2...7.2..1....1..7.1596.8.....2..9...92......53.8..5.9.....2..38,291536784736481952845792361683214579159678423472359816927863145368145297514927638,1,
......28.........9...7...6.5..2..73...83......3.971..637.8.2......5.3..1.1..9....,153469287627138549849725163591286734768354912234971856376812495982543671415697328,1,
7.8............2.95..1...7...2...1.7...9.......42.8.6.875.6..2..91.....4.......8.,728349516146785239539126478382654197657913842914278365875461923291837654463592781,1,
.7..1...3.8..34......8........2..4....56.7..1..6.......5...3.17....7..5...35.826.,472915683689734125531826749897251436325647891146389572258463917964172358713598264,1,
.....598.2...4...6..679..2.....8...2...95.473.6..3..9..45.2....8.........23......,371265984298341756456798321934187562182956473567432198745823619819674235623519847,1,
1......7.6..5.8.......1..92...95376............86...1.......9..3...7.1.6.5.18..3.,149362875672598341835714692421953768763841529598627413216435987384279156957186234,1,
.53.2....2...8.5....8....4.98....1....4.....3..5...62....6.3..1.3.8..456...5.....,453129768267384519198765342982436175614257893375918624549673281731892456826541937,1,
9..7...5.81...2......84........15......6....1..62.4...57.9..6..2.......46...7...9,942731856813562497765849132427315968358697241196284375574928613239156784681473529,1,
.....59.4....6....2..1...56.9........2..43......9...21.......136.13.8...4.3...5.8,816725934539864172247139856794612385128543697365987421982456713651378249473291568,1,
...........1..48...4.....1.7...8......2...6.3.3.9.6...4..2...86..86...912...1.74.,879132564621594837543768912764385129982471653135926478417259386358647291296813745,1,
.8..2..19.1...4......1.54.869.7...52..8...6..12.5....7...2.6.......9........71.85,485627319317984526269135478693748152758312694124569837871256943542893761936471285,1,
.15.736......25.8.........1...6..37..4...2..88..51......1.8...7.....4..3......24.,915873624634125789278469531192648375547932168863517492421386957756294813389751246,1,
7..4....6...68..4..1..528....8......19.....2..527..98...4...1.2.2...4......8.....,785431296239687541416952873648295317197348625352716984864579132923164758571823469,1,
87...9..6..25..1.....23.7..9....5....1.7.2..........6..6.97.8.......3..21.3...97.,875149326632587149491236758946315287518762493327894561264971835789453612153628974,1,
1.63..29......1..3......7...5.6..8.2.....7.......281....9...57....789..6....6..1.,186374295725891463493256781957613842218547639634928157869132574541789326372465918,1,
...31.........5..9...264.....8.36.51....28..3...9......43.....8.5....1..169.523.4,786319425412785639395264817928436751671528943534971286243197568857643192169852374,1,
1.............7.45......1.337..21...6....9.....5..46.22..97.....3.4...714.....29.,193245768826317945754896123378621459642589317915734682261978534539462871487153296,1,
7..1..23.....2..5..1.9.384.....41....8........5..9....8.....52.2.38.7.......1.4..,764185239938624157512973846326741985489536712157298364871469523243857691695312478,1,
..1.6827..8......1....2...96..1.7...1.8.9..4..29..6....9....3.88.6.......3....96.,451968273982734651367521489643157892178293546529486137294675318816349725735812964,1,
8....3...1.327...4...4.51...3.7.4..17...1....6.18............4..57.81.....26....5,845193276163278594279465183538724961794516832621839457316952748457381629982647315,1,
4..76.29..9....4......9.3.....2.69..5...........34....62......8.7..83....8...5..3,431768295897532461256194387318256974542879136769341852623917548175483629984625713,1,
8.93..5...1.5..46.....4.1.........3....1.....6..9...8..5...1.76..78...5.9.86.....,849316527712589463536742198291468735385127649674953281453291876167834952928675314,1,
..429....7..3...48.9......3...7....21.6.......28...3...8.9.71.64...1.....6.......,634298715712356948895174623349781562176532894528469371283947156457613289961825437,1,
6.81.3...43...6......9.......2...4.8.1.....63.49..12.51..6.4..2...532...9........,698143527435276891271985634362759418517428963849361275153694782786532149924817356,1,
....2953...6.1.97...756.2.4.7.6....................35..9...2..34.5...6.....4...9.,841729536256314978937568214374695821589231467162847359698152743415973682723486195,1,
1..6...........259.7...2....2....8.5..1...37........6..9..2...65831.6......7..53.,152639748368471259479852613627314895841965372935287461794523186583146927216798534,1,
..6..2.5......4...9......62..1......245.8...7.8.1.6....6...7...1.26.....45..28...,816792354523864971974531862631275489245389617789146523368417295192653748457928136,1,
..3.17..4.9...4....81.3.....1.95.2..75......1..9...3.........5....37......4...1..,563817924297564813481239576318956247752483691649721385936142758125378469874695132,1,
..2.6.........7....8.....3....2....3871..36.......8.7.7...15.8.....2.76.39.....52,932864517465137298187592436659271843871943625243658971726415389518329764394786152,1,
...5...4.97.....8....3.....69...1.....4.3....8..4...6...1..4.734..9....5...8.3...,318529647975146382246378159692781534154632798837495261581264973463917825729853416,1,
...3.5...73..26.....517...4....1.4..9.......5.6.5.3.71..3..42...........2.1...7..,196345827734826159825179634358917462917462385462583971583794216679231548241658793,1,
5.2.......9...........6.71.8.......5...7.8....61..9.7......1.2...9....631.6..3.9.,512937486697184352384562719873216945925748631461359278738691524249875163156423897,1,
.3..79............5..2.6...6...4..73978.3...4......82.......3...526......6.584.9.,836479215217358649594216738621845973978132564345967821489721356152693487763584192,1,
.6.....7.97.6.5.83.....9....81........9538...63.4.....8139...6..573...4.....8....,165843972974625183328179456581296734749538621632417598813954267257361849496782315,1,
......52......5.3.9...7..46.67.4.9......5...1..51..6.....2913.7....6.215..6......,673914528421685739958372146167843952392756481845129673584291367739468215216537894,1,
.......825.............8..3..7.91...2....6..76583.2....13..759.....59.7....1....8,739615482582734169164928753347891625291546837658372914413287596826459371975163248,1,
.8..697..5............5.86.2....1....9..26...8..7...9.935.....2...5...3.1....2.89,382469715576813924419257863254981376791326458863745291935178642628594137147632589,1,
4.3275..9.9.....4.127........2......7....95..95.467..26....4..3.14......3...5....,463275189598316247127948365842531796736829514951467832675184923214793658389652471,1,
56.......1....8.......4.2.5....3.5.9...2.......6.95....4.9..32.9....21.83....4...,562713894194528763783649215217436589459287631836195472648951327975362148321874956,1,
56.12........65.................4.794...1...6..7...5.8.8..4....6.4...9..97.5.8..2,568123794793465821142789653826354179459817236317692548285946317634271985971538462,1,
28.6.3.14.9485..6.....9.5.8...5..6...2...9...8.6..2...34....12.......83..........,285673914794851263631294578179538642423169785856742391347985126562417839918326457,1,
....3.5..3......649..1..23...8.9........25..8.....6....25...14..9..1.3...3...8.5.,482637591317259864956184237578491623169325478243876915825763149794512386631948752,1,
..56..31....7..5..9....16.77.3.98...........819..5.4........9..3....4....6..3...4,475689312681723549932541687723498165546317298198256473214875936357964821869132754,1,
..1..8..4..7...1.............65..8..97..6.54....39...7.6845.9737.........5..3...6,391628754587943162642175398426517839973862541815394627268451973739286415154739286,1,
...35.......2...6...9...........9...2.6135.......2..4.65..4.31...1...92.3..6.845.,864357291573291864129864573715489632246135789938726145657942318481573926392618457,1,
...3..2..29...5...6....8.....41...6.1..6...........95.85.9.3..2...2.6..3.1.......,548391276291765834637428195924157368185639427763842951856913742479286513312574689,1,
..56..9....6.1..........38.4.......5..152..........14...8.42.9..9..5...15.4.91...,745683912836219754912475386489137265671524839253968147168742593397856421524391678,1,
......9...1..7...2..459...1.....9....6.8...........175..2..8.57.7..146........2.9,527681943619473582384592761753149826261857394498326175132968457975214638846735219,1,
............54927....721...15.....4.64..971........7...2...35.94.1.6......39.....,275638491318549276964721835157286943642397158839154762726413589491865327583972614,1,
.6..2..9..8....4..54......339..6812....5.3........98.6...6513......4.658.........,763824591289135467541796283397468125826513974415279836978651342132947658654382719,1,
.2137...58.7..29..5..1..6..2..5...........7..31.........58..27........6.9.2....38,621379845847652913593184627278541396456923781319768452135896274784235169962417538,1,
..2.1..693.....4............7.1.26..5...4..2....6..97....43.1.2.41.96...9..5.....,782314569315269487496875213879152634563947821124683975657438192241796358938521746,1,
5......9..89.1..6.3.1.84...8.7...5......5.6....5...139......97...8....1....76...3,574236891289517364361984725817693542923451687645872139436125978758349216192768453,1,
9..6...3......75..3......61............7..186.51.8.2.3.3.19.6.7..8...3.52......9.,985641732162837549347529861873216954429753186651984273534198627798462315216375498,1,
..5.4....67..3.9.......6.52.....2.8.3.957........8......839...4.5...8....6.......,135249678672835941894716352541962783389574216726183495218397564457628139963451827,1,
1...59.78........64.2..719.9..6.....6..1......2........1.94..5..5...18..7..52...4,136259478597814236482367195948673521675182943321495687813946752254731869769528314,1,
..9.3....1......97.6...5.....3.6...9.......1....2.975..91......8...5...67..386...,279138564158624397364795182513867249927543618486219753691472835832951476745386921,1,
......7..91.2..54....9.8......5.24.7...48..25.....1......37......41..8..3....415.,483615792916237548725948631839562417671483925542791386158379264294156873367824159,1,
.......2.....5..13.381....7....6.5..8.1..2.....453..7.7..6.....6.2........37..14.,195347628476258913238196457327864591851972364964531872749613285612485739583729146,1,
..79..4.........1.5.4..37..........34.1..78........57..2.1......1..4..528..5...9.,187925436362784915594613728976851243451237869238496571625179384719348652843562197,1,
..5....42.7..8.....2..74.31..72.3....8..95.............1.9.8.24.......15....2197.,835169742471382596629574831567243189182795463943816257716958324298437615354621978,1,
.6...5..3..3..6..41..2.....642.........4.3.....8..21.....65....45..9...69.......8,269845713573916824184237569642179385715483692398562147827654931451398276936721458,1,
43......8.875...3..5....1.......1.7.........424....895.192..3....89.7.4..........,436712958187596432952384167895421673673859214241673895719245386328967541564138729,1,
....3516.........8...7645..1.6......93..4......71...5...36..........9........89.4,724835169365912748819764532156283497938547621247196853493671285581429376672358914,1,
...2.6.....9.3.....41..8...3.......1.9..2..6.....193.82...6....56.34.2...14.8....,835276149729134586641598732386457921197823465452619378273965814568341297914782653,1,
..73......5....91..2.....7.41..67........9....63.2........43..71.46....3...2..5..,947312685356784912821956374419567238782139456563428791295843167174695823638271549,1,
98.6.1....1..54....7.82...42........65........4.....6879...2......1.6.7....5...82,984631257312754896576829134238465719657918423149273568795382641823146975461597382,1,
.51..7..36......799..36....5.......434.............56.1...3.2...27........6..1.9.,251497683683512479974368152562189734348675921719243568195836247827954316436721895,1,
1.......4...3.8...9..74..8......5.97......6.3..1........6..37....38....5..8954...,187596234645328179932741586264135897859472613371689452596213748413867925728954361,1,
.5.2..3..9..5....87..1.3.5.......289.......7.....5.1..1.5..6....8....63..92.1....,856249317913567428724183956561734289248691573379852164135476892487925631692318745,1,
.8...4.32.769..1..3.2....7.8.92......6.1.9.......6...9...4.186....387...2........,981674532576932184342815976859243617467159328123768459795421863614387295238596741,1,
.3..6..1.................58......5736..2..1..8.37...621.8..47....45.78...2.1.3..6,539468217281375649476912358912846573657239184843751962198624735364597821725183496,1,
.4....9..6......8...9...1...3...7.9.8.5....3..1.4..86.758..4........53..4...19..8,341578926672931485589246173234687591865192734917453862758364219196825347423719658,1,
.3.48..9..2...1...84....5...1....3....9..2..64..1...82...65.4.9..53..............,536487291927561834841293567218946375759832146463175982372658419695314728184729653,1,
...9..14.4.....2...96..57..1..7...2...9.26.....75..8.98.4......5....1....1.4.....,735982146481673295296145783158739624349826571627514839864357912573291468912468357,1,
.4.......8....2.6....6.........895.3.8..2.64.2..7.6..8.6...4...5.2....9...9..53..,146957832897432165325618479674189523981523647253746918768394251532861794419275386,1,
.68......7..38...2.2.......2..6...18...1297........5....1..8965..3.1..8....7.....,368572194719384652524961873297653418845129736136847529471238965953416287682795341,1,
.8.93......3.8...4..5........9825.3...4..7.......4..81......2..7.2......5....4.9.,487931652613582974925476813179825436834167529256349781341798265792653148568214397,1,
..8.4...9.2.613............4.....1..8...9...2652...9....39.48.....2......1...54..,368547219729613548145829367497352186831496752652178934573964821984231675216785493,1,
.3...5.......63.....28..5..8..2...35..65..1.92..61...8..9..78..7........1...8....,938725416517463982642891573891274635476538129253619748329157864785346291164982357,1,
..796.3......5..1.9.....5.....3..7.......5....63.74..889...1...3.....89..4.....71,517962384638457219924183567459318726782695143163274958896721435371546892245839671,1,
..3....8..5....3..28...........4.8....2378..573.5...9.1.5.....7.4.9.25.8.2.7.....,673425189951687342284193756516249873492378615738561294165834927347912568829756431,1,
7....1..4....54.7.....6......9......4.3......27163.......3....515..9....9.247..6.,725981634316254978894763512589147326463529187271638459648312795157896243932475861,1,
.6...9.......3.......71.94....3....757...46...39..6.2..9.2475...5........2.1.37..,762489315914635278385712946246391857571824693839576124693247581157968432428153769,1,
7.59.....4.83..59.2..4....7.8.....76.....6.3....2.........2...9.2.7.3.8.867......,735912864418367592296485317982534176174896235653271948341628759529743681867159423,1,
..5.9.2.67..5...3......6.5...3.67...2..3...4.....8...9.....9.2.4.........3.6...7.,315794286762518934984236751843967512296351847571482369657849123428173695139625478,1,
..6....1..3....9.4.4..51.86....1..45......8.9..............56..7.9.4.....513.8.97,596834712138267954247951386873619245412573869965482173384795621729146538651328497,1,
.5....93..4..2.7.82.7........358.....983........7......35.1.4....4..8.1.....4....,851476932349125768267839145473582691598361274612794853935217486724658319186943527,1,
9........563.......17....6....26.74..3.........59..21.4.......1.5973...6.....9.2.,924386175563127894817594362198265743732418659645973218476852931259731486381649527,1,
..........2853....7.9...8...5...81...32...9..1......4..871.9..52..........53.4...,563981724428537619719642853954768132832415976176293548387129465241856397695374281,1,
.5.....7...4...8..3.8....566...7.498.........7.....63...7..9..2....52..32.3..8.4.,152986374964537821378421956631275498845693217729814635587349162496152783213768549,1,
...6.....5..9.2.8.7...3.....1..53.7..6.8............28.....7......1..957....8916.,142678395536912784789435216814253679267894531953761428691527843328146957475389162,1,
8....1....7.9....59.1.346.........7..1..8..4..4...69.........9.4.7..5.....56.7.8.,864251739273968415951734628526349871719582346348176952682413597497825163135697284,1,
4...5...........3.....1.........5..62.3..75...5.86.14....7....264......5.2..8.7..,478653921516279834932418657184395276263147598759862143895736412647921385321584769,1,
94..1.3...57..3...8..79..65......6...9.......7..98.....16....4.5..........3..5...,942516387657823914831794265128437659394652871765981423216379548579248136483165792,1,
7.94...82.28....5........17..48.7....32.....8...19....2..358....5..1.....9.7.2...,719435682328671459645289317164827593932546178587193264276358941853914726491762835,1,
.....8.....6.3.87......41..46...5....7..82...35.....2...317..4....4.......4..6.53,741298536296531874835764192462915387179382465358647921523179648687453219914826753,1,
..7.1684.....2....8.......9..48..9.761.....5...........5...7...1.....6..986...1..,527916843349528716861374529234851967618793452795642381453167298172489635986235174,1,
89.5......5..1968.....8.7........8..769..3...38..56.......2...6..1...5.792..7....,894567312257319684136284795415792863769843251382156479578421936641938527923675148,1,
.....9...2..8.15....6.........5.....9...36.....5...8.2..3..8.656.249.1.8.8...24..,541729386239861547876345921324587619918236754765914832493178265652493178187652493,1,
3....5618.7...85.2.........8........9..5..263....631.95.3721............7....6...,324975618179638542685214937836192475941587263257463189563721894418359726792846351,1,
5..21.7691.....5..3.9.......8.....9...7....366...9...7..1..8.2....5.7..1.95...6..,548213769126789543379456218483675192957821436612394857761948325234567981895132674,1,
...7...596....218.95.1..67......8..6.9........8..96...8.....72...5.....8..3...91.,128764359637952184954183672341578296596231847782496531819645723275319468463827915,1,
.7...5.....6..4173..4...26..6.749.......63...1........2.9....1..3.....4....3.69..,372615489586294173914837265863749521425163897197582634259478316638951742741326958,1,
..7...8....8.46...946....7....4.8...5...9.....8.6253.9...9...2...5....9.6.387....,357219864218746935946583172169438257532197486784625319871954623425361798693872541,1,
...41..2.2.4...5...1.....3.6..9.53..4.9.36.8...3.................2..9.48186....5.,395417826264893517718652439621985374459736281873241695947528163532169748186374952,1,
7695..84...5...6.9...4..1....79.....8...46...1..8.7......79.........4....7.215..6,769521843415378629328469175647932518852146937193857264286793451531684792974215386,1,
.....9...6......7.9...7..1.8...93....75.8.6....95.2.......3.25.1......3..3.2.7.68,457129386621348579983675412846793125275481693319562847768934251192856734534217968,1,
5..3.86....3..5......92....7..6...95..4..3.6...8..7..4..9.7....6..8.......5...82.,597348612213765489486921573732684195154293768968157234829576341641832957375419826,1,
....2.....98...7.....7.....87..9.26..6.....3...2.8.4....48...9.2...46..31.......6,746928315598361724321754689873495261465172938912683457634817592289546173157239846,1,
.29..4....5.....9.8.....1...31........5...8...7.2.3.....79...34...5.1.......4...2,729154368154638297863729145431875926295416873678293451517982634342561789986347512,1,
.94.21...1.......576......3.....6....4.9.5.6.....4......7..4.9....57..36...6...17,594321678123768945768459123971286354842935761356147289637814592419572836285693417,1,
9...3..2............7....46....1...7.....816.6...27.9...2....8..1....9..7..382..4,984736521163254879527891346498613257275948163631527498342169785816475932759382614,1,
....4.5286......7.8..9..4....54.............2.21....9..697.2..4........1.....1..9,917643528654218973832975416395426187786159342421387695169732854573894261248561739,1,
4..........56.2.......1...9..132..4.3...4....7.....9.2.........53.4671...495.3...,416975283895632471273814569951326847328749615764158932687291354532467198149583726,1,
...2..9...9....5.3.6..5..14.815..3......2.1.....6...4...53.9.....4....2..........,518234967492176583367958214681547392749823156253691748825369471134785629976412835,1,
.3..........4...96..67.2.4.2..93.5....7..6.82.53.8.....2......9.......7.46.......,934168725872453196516792843248931567197546382653287914725814639389625471461379258,1,
17.3.8..5.......19.3..5.8...8..29.6.........8.....127..1......6965......7.2....9.,174398625658274319239156847387429561421567938596831274813942756965713482742685193,1,
..7..1.4..92.5..........87....8...51..6.....21...24.8....6..5.4.......9...948.71.,867391245492758163531246879274863951986517432153924687718639524645172398329485716,1,
5..3..1.9....8........5.46.3....2........93.1.......42..4.15.8...562..3.2.8.....5,586374129412986573793251468341562897627849351859137642934715286175628934268493715,1,
...16.3.5....3......2....8...3....68..56..1..14...........2.5.....9..4.1....5..93,789162345654839712312745689973514268825697134146283957491328576538976421267451893,1,
16....37.......9..3.7.....1..5..941.......8..94.....5........9..783..1.45.16.47.8,169482375452137986387956241825769413716543829943218657634871592278395164591624738,1,
.5..79.3.8..1.....7.3........7......9..618.7.18......5.1...6...3.2985....98.2....,251879436849163527763254819437592168925618374186347295514736982372985641698421753,1,
.89..3...3......5..21..84..2.4...3.6.......9.658............81..36....4..4.8.29.3,489523671367491258521768439294157386713286594658349127972634815836915742145872963,1,
.741.3.86..8....4..3...4.515..4.871.....91......7........916..............63..194,274153986158629347639874251562438719347591628891762435483916572915247863726385194,1,
.2..78.13.7......839.....6.8...3..2......1....1...6937.....2....3..6...4..41.....,426978513175623498398514762849735621763291845512486937657342189931867254284159376,1,
9..1.7.....5..9.7....6..51.73.....8...8.31.........3.5......893.6......1182...75.,924157638615389472873624519736592184258431967491768325547216893369875241182943756,1,
..7.......9..2.....2..1..6..3.9.5.1.6..1.......57.2..3..4....39..12..65.97..5..4.,167439582498526371523817964732945816649183725815762493254678139381294657976351248,1,
..4.9..757.....38..........93.57...667.92.5......6........4..9.5......2.2.9.8...4,324896175796451382185732469938574216671923548452168937863245791547619823219387654,1,
.3.7....464..2......83......5...64.2..7......482..........8.7......7.2.31...3.86.,239715684645928137718364925351896472967243518482157396523689741896471253174532869,1,
.......9...859.47...47.2...3.5.4798.9..13....4....8..1......3..7...8.2.........4.,273814695168593472594762813315247986987136524426958731849621357731485269652379148,1,
..8...5.9...1....89.12....44...2..56..9.7...2.....5......68........4186......9..7,728364519645197238931258674417823956359476182862915743574682391293741865186539427,1,
..1.8....5.....4..9..4..38.........938.7.......5..2.1..9......4.12..5...8..3.7...,241683957538279461967451382126534879389716245475892613793168524612945738854327196,1,
52.1.........5......6..2...9...68..23.....9...7.9.......8....131..72..68.....57..,527186439839457621416392857941568372385271946672934185758649213194723568263815794,1,
..3.97.4....4.8.17......5...8...547..61........7..9.83.....6.3.8.........547..9..,213597648695428317478631529982315476361874295547269183729156834836942751154783962,1,
