Puzzle,Solution,Solution Count,
.6.4..2.7...536.9..........12....7.3.....1..4.35....6.....649..2..9...4.....7..32,563498217712536498489127356124659783697381524835742169358264971276913845941875632,1,
.3.......41..2..3.........7.....7..8.7..98.24.482...7...1......68.4.321.9........,735864192416729835892315467269147358173598624548236971351982746687453219924671583,1,
4....3.8..7.41..3...6..72..3.5.8..71..7..1..5.........8........64..3...8.......1.,429653187578412639136897254365284971287961345914375862852146793641739528793528416,1,
...6.3.....1.7...9.5..8.7...87...9...1926.8.3.......16.......6....7..5.....1..28.,972643158841572639356981742687314925419265873235897416728459361163728594594136287,1,
6..47..3..3...1.....753.2.9....4.9...1..57...57....6..............29.3..9.17...4.,698472135235981764147536289362148957819657423574329618723814596486295371951763842,1,
7.3.5.9...5.94........1....1.279.365.....6.42.........6......93.7.5..2..4.......6,713652984258947631964813527142798365597136842836425179685271493379564218421389756,1,
6.....7.9...3..85.54.......4..19...78.......61.54...........1......81..596.......,683514729219376854547829631436192587892735416175468293758943162324681975961257348,1,
....9......2....5..49...6...3...7..95......43.....9......7.2..51.7.542.6..4....3.,615298374872643951349175682438567129596821743721439568963782415187354296254916837,1,
5367.........4.9.2.....1.....1......97....34.........71.5....6.39...5..1.6..7...3,536792814718546932249831576451327698972618345683954127125483769397265481864179253,1,
......9..56...7..8...28.3.6...6....7....4.5....895.2....9..67...4......2..253..4.,287364951563197428491285376354612897926748513718953264139426785645879132872531649,1,
...6....1.4.....8...81..9.471.9.6....8..3......6..5..7.9......6.3.........14..8.9,953684271147529683268173954715946328489237165326815497892351746634798512571462839,1,
...8....32....9.4......7.2.8........5......9.9.7..32.4.......75..9..13...3..72..1,695824713271359648384617529842795136513246897967183254126938475759461382438572961,1,
.98.1.54.4...3..6..7....1......8.4....97....6.....18.7..36.......7.4..5.94.......,698217543421835769375496128736982415189754236254361897513628974867149352942573681,1,
139......8..73..1..........5.4...29..8..9...43.25.487.47..........2.....9..17.5..,139428765856739412247651389564817293781392654392564871475983126618245937923176548,1,
1....4....94..173.......5.......5.6.........2...29..7.5....3..6.2.1..39...14.....,175834629694521738382679541218745963759316482463298175547983216826157394931462857,1,
.21.35.9.....1.....7......3...189..2...........25.4.18.83..25.1...45.3........9..,621735894438916275975248163547189632816327459392564718783692541269451387154873926,1,
.95.6...1.......3..87.9.5.68...516.75..7.......96......3..........1.....26.53...8,395267481642815739187394526823951647516748293479623815731486952958172364264539178,1,
...137..5..46.......59...73.8.....1..1...3846......9..9..4...5.....586...5...9...,892137465734625189165984273389246517217593846546871932971462358423758691658319724,1,
4.1.......2.1.7.8....85...61.5.......7..9..........1.22....6...6.....94....7.92.8,481963725526147389739852416165324897872591634943678152298436571617285943354719268,1,
..9.6.....4...5.3..8....5.63...9.1..4..3..6.8....24..3....31.64......9....5.8....,519863427642715839783942516357698142421357698896124753978531264134276985265489371,1,
...7.1...........48.1..4.3537..5.....42...6......4.8.71.4.7.....6.8..3...2.......,456731289237598164891264735378659412942187653615342897184973526769825341523416978,1,
2.......1......4....3..79.....583.....19..7..8..7.4.39.7.3.......5....42.1...25..,297438651568291473143657928729583164431926785856714239972345816685179342314862597,1,
..8...........29...23.7..68.6..9...7..26...1.13.2...5..9...5.....1.89....5......2,918564723675832941423971568564198237782653419139247856396725184241389675857416392,1,
....5.98.4.53...7.6.3.19.....84......3.1.74..7...8..59.1......5...9.1..7..7......,271654983495328671683719542128495736539167428746283159314876295852941367967532814,1,
5.189.3..6...4.9.1..................45..6.........5.69.8...465.1...3...474.6.8.3.,521897346678543921934126785296481573457369218813275469382914657165732894749658132,1,
7.1......58...4.3.......6..1...5...7..7...4.14.5.6.38...4..7...6.....1..3.91..8.5,741693528586214739923875614138452967267389451495761382814537296652948173379126845,1,
5..8.9...3.2.5..8..9.2...76487..5.......7.....3.6.......3...2.87..9....4....6...9,576819432342756981198234576487125693619473825235698147963547218751982364824361759,1,
......1.792....6..4.3...........7..6..71.63.4....4..2..52.......4.......79632.4..,865932147921574638473681259534297816287156394619843725152468973348719562796325481,1,
1.......8...8..4218.9....3.....4...2..897..1....62....93...6....4.............74.,174362958356897421829154637793541862268973514415628379937416285642785193581239746,1,
....7.8........1.7..6..9...2.7.6.....9..48.3.4..3......4..2..93..37..4........6..,314672859829453167576819342237561984691248735485397216748126593963785421152934678,1,
..3.1..2.48..........3......1.....953.4..2..82......6..9...86..1..2...83...9...4.,673815429485729136921364857718643295364592718259187364592438671147256983836971542,1,
.6..7.2.....3.54.7......6..9..1.......36......4..2..5.79......6..1.....42.4....9.,365478219129365487487219635972154863513687942846923751798541326631892574254736198,1,
7.....21.1...5....4.5..97.3.4.........92..4.6.......97..7.....29.....3.135.7..9..,798436215123857649465129783546973128879215436231648597617394852984562371352781964,1,
3.......996...4....8..5.7.3..1......7....16.549.......6.37...8........5...569.47.,357816249962374518184259763531967824728431695496582137643725981279148356815693472,1,
.4...98.....6.....95..1.27.46.2..7.5.....7..22..9..14.87..............6..19..6...,642759831731628459958314276463281795195437682287965143876592314524173968319846527,1,
9..3..6.4..4..9.3.8..5.61....3.68..96.9..53...5......2.....2.....8.........9..45.,975321684164789235832546197423168579689275341751493862347852916598614723216937458,1,
.83...7..29......3..5......7..3.1........9....34.582.712...5...5.....9....71..4..,683914752291567843475823169752341698816279534934658217129485376548736921367192485,1,
6.87...5...7.1......24.5....6....2.9...16....2...7.86.5...8..2.......5.....6...71,698723154457816392132495687764538219389162745215974863541387926976241538823659471,1,
....3.....72..1.5.9.....16..5..4..9.24...731...9...64.1..9....7.............15.3.,561839274372461859984752163653148792248697315719523648136984527425376981897215436,1,
.12......93........85...3....83..12.......9.8...14......14.5.6.....29.3..5...32..,712534896936872415485961372548396127163257948297148653321485769874629531659713284,1,
...25.4.15...7.9....7..4.....1....97.6..9..8...8.175.6.85........4.....2...6...59,839256471546173928217984365451368297763592184928417536185729643694835712372641859,1,
..8..71.2..5..........2....5..3.428..3.91.5....1....34..9.71..81....94.....8.....,948537162275196843316428795597364281834912576621785934469271358183659427752843619,1,
.3...9..........5.7.92.6.....76...15.2..837..................831..3.8..7....57.9.,438519276612874359759236148347692815925183764861745932576921483194368527283457691,1,
.1...9.5.....23..6....6.8....64.8.92...2..1............2..4..6.....8..3..31...9..,614879253985123746273564819756418392348296175192735684829341567567982431431657928,1,
75....6...4......8..8632......1645.....5..42........6......7.....2..3.5...18.....,753481692246795318198632745327164589619578423584329167865247931472913856931856274,1,
...58..1..........9....3.481.4.26.5.5..1.46....6....9..2..6......845.........1..3,647582319813749526952613748134926857589174632276835194421368975398457261765291483,1,
.....4.6..8.2....5.7........1.528..7.......1.3...6...2..1.8.3..76..3.1..5..14.2..,259814763186273495473659821614528937825397614397461582941782356762935148538146279,1,
..5..7...8........621...........967......5...5.2.1.8....92...1.1.7.54.69....9....,935187426874962351621543987318429675746835192592716834469278513187354269253691748,1,
..1.45....2..675..3.........3...4....6.1.34..7.4.......15....488...2.61....5...3.,681245397429367581357891264132954876568173429794682153215736948873429615946518732,1,
....8..96.1.726........1...1.....9.32....9...5..2...8.8.6.......5.19..7......7..5,742385196319726458685941237168574923237819564594263781876452319453198672921637845,1,
3..8..6........3.1...3...492....1.........49.4.......71.9.3....8..24..7...3.6...2,371894625954672381682315749297481536516723498438956217129537864865249173743168952,1,
...387..6..35.4.....2...7..4....95.2.2....69...9.......9...5...6.72.....23.7.....,941387256763524819582916734476139582325478691819652473194865327657293148238741965,1,
3.7..9.5..24..1.9.9..2..8.................528.5..1.47....4..2........91.....75.8.,387649152624581793915237846492758631731964528856312479178493265543826917269175384,1,
7......6.....61.82.1.2..7..5.2.....893...2...1..9.83..3.....2.1..7.......9...5...,729584163453761982816239745562317498938642517174958326385496271647123859291875634,1,
.2..6.......9..1....35....7..27.143.5...9...........9.634....1..5.....437..1...6.,125467389876932154493518627962781435518394276347625891634259718251876943789143562,1,
.7......33...1.28.1..8.........4..7.2....7..9.....3...8...2.9....46.98..9.3....42,678492513395716284142835796569241378231587469487963125816324957724659831953178642,1,
2..9....3...84.....8..2.64..38..2..5......46.4.7.5.....436...8.....8.95.......3.6,254976813376841529981523647138462795529738461467159238743695182612387954895214376,1,
7..8....4..9......86..49.73....3...6......29.9.........82..4....5.68....4....76.5,723816954149753862865249173218935746536478291974162538682594317357681429491327685,1,
...6....3.1.5...7...6.4..5.8......31...17..6..49.......5..8.....8.....17..4...8.9,528617493413529678796843152867495231235178964149236785951782346382964517674351829,1,
.1.....5..........3.9.15.8.8..7.15.97.........5...3....7.8.913..8......5..3.2..47,618472953527398461349615782834761529762954318951283674275849136486137295193526847,1,
7.....5..9.4.......23...7..8..4.7......32.18..32.51..4.7..9...54.8..3..........1.,786934521954172638123685749819467352547329186632851974371298465468513297295746813,1,
..5..13.8..6.8.....3.9.4.6.1....9..2......8....8.3..9.4..3..6.....216...2.....1..,945621378716583249832974561154869732397452816628137495481395627573216984269748153,1,
3....85...9..4...6.58.....96..9...52....5......36.....9.6..37...82..5.6.......4..,367298541291547386458316279674931852819752634523684197946823715182475963735169428,1,
1...4..6...63.2.5..4..9.2.359.4.8..2...9..518..3................6..........1.3926,132845769986372154745691283597418632624937518813526497359264871261789345478153926,1,
8.........7..5.9...2.61..5..59...6.2..........3.....75.6.2.75.1......8.9..2.3....,845379216671852943923614758159743682786521394234986175468297531317465829592138467,1,
..7...45....3..8.74..7...6...2..8....95.62.8...8..53..5.6...9...3....6......2.5..,817296453629354817453781269762438195395162784148975326576813942231549678984627531,1,
8...5....15...7......9..6....82.4.9..97.....1.........91...84.74..1...69..56....8,869453172152867934374921685538214796697385241241796853916538427483172569725649318,1,
.29..1.638..9..5..3....5...4.....19......8..5.1.....34.9....38....4.69..........2,529871463861934527347625819452763198936148275718592634194257386273486951685319742,1,
.1.2..9.7.7...4..14.....2..........9....2.5.3.....54....79...3.1...5..8.8354.71..,518236947972584361463791258751643829684129573329875416247918635196352784835467192,1,
..48.7.....73.........4.....481...2729...41...7......6.1...3.7.8.3.....1..62....3,964827315587391264132546789648135927295764138371982546419653872823479651756218493,1,
.75........6.2..9.9...678.58...9.......68..27.6...5..82.3.79....9.3.....7...4....,175938462486521793932467815824793651519684327367215948243179586698352174751846239,1,
....78.5..7..5...15..3.29..31..2..7..........2.4..53....1.......3.9.1..4.42......,129478653473659821568312947316824579957163482284795316891246735735981264642537198,1,
.....86.34...7...5.59......67.13..58...784.....1.9.......41..8..........83..6..1.,712958643468371295359246871674132958593784126281695734926413587145827369837569412,1,
.6......2...5...8.5.9..4..3387...4....43..................7.2.6....29.5..2.6..3.9,468731592132596784579284163387965421954312678216847935895473216643129857721658349,1,
.48....19.....5......12.............17.53..9..3..97...51..43..........2.79...1..3,248376519361985274957124368629418735174532896835697142516243987483759621792861453,1,
.6..1.8.....5.....28.....1...2..7.5.97.3..6.8..6.2.9.....8....5.3....7.....19....,563714892491582367287639514812967453974351628356428971629873145135246789748195236,1,
67...4.1............8....5781..4..9...5...6.4..7.....3.819..3..54...17..9......6.,679534218154728936328196457813647592295813674467259183781962345546381729932475861,1,
.1..42.....7.6....9.28.7.614816...7................4.........9.2.6.....33...2..17,615942738837165924942837561481659372529473186763218459174386295256791843398524617,1,
2..74.1.9.....9......52..6.6.....9..4...95....21....85...412....86....1.....8....,263748159854169723719523468675831942438295671921674385597412836386957214142386597,1,
...25..6....7.6..9....8......5.1...22.654..97..7..91..58..........4...8..6....71.,749251863158736429623984571895317642216548397437629158584172936971463285362895714,1,
.....95239.73......5.4...7..7...3..2....2546....14..9.195.......4....1..6........,461789523987352641253416978574693812319825467826147395195234786742568139638971254,1,
....4.7...6.1...3217..83..4...6.8....5..7.3....2.......2....613.3.7.4.5..1.......,283546791564197832179283564391628475658471329742935186427859613936714258815362947,1,
2...........9...4.....4.76...1.89..3.7..2..8...27..419........6.....319..8..71.3.,234617958167958342598342761641589273379124685852736419713495826425863197986271534,1,
.2.....7.3.7.....66........7...8.6.1..92......8....2.5.....7...1..56.8....619...2,928631574317458926645729318732985641569214783481376295253847169194562837876193452,1,
.53..97...2.5..9.4..9.281....873................89.....4.1....79.....2.52.7.5.8..,153649782826517934479328156518734629394261578762895413645182397981473265237956841,1,
.9...2...2..1..94...78..3......4.67....7..............1..2..4..6.3..912.4....7.36,394652718286173945517894362832945671945761283761328594178236459653489127429517836,1,
...37..85..6....923....2...2.....94...47.....97.6..5.....83....8..257.....5..6...,412379685756418392398562714263185947584793126971624538647831259839257461125946873,1,
.....92.7...75.....41.......52......4.82...9..9..84.5...451....16.4.29.......6...,536149287829753641741628539352971864418265793697384152984517326165432978273896415,1,
9.....5.3.4..38....3.7...62.7.9...4.....6.......4..6.9.9.54..7.......9.4.6...785.,927614583546238197138759462671982345459163728382475619893541276715826934264397851,1,
...3721.4..........1..8.......1.83...3..97.....12..74..23..4..71.5..3...98..1.5..,569372184348561279217489635756148392432697851891235746623854917175923468984716523,1,
..71..3..9.1..3.4..3.....29....6.........47.1......9.24.3..7..6....52...65.......,247196385981523647536478129312769854895234761764815932423987516178652493659341278,1,
.6.....34.98..3.........9..3...8.17....2..6..41..3....7......2.......41....718..9,167895234598423761243176985356984172879251643412637598731549826985362417624718359,1,
9.4....6......2.185...4...92..46..7.4....782...1.5...6....8..5....7......76.2....,914873562637592418528641739253468971469137825781259346192384657845716293376925184,1,
.....9...149...2........8....43.81....392.....9.45...2..5...3.....2....18...6...5,382649517149587263657132894264378159513926478798451632975814326436295781821763945,1,
........8......621...569.3.96.......5.8.3........1...4.....5.8.....9.3....2.4891.,346271598759483621821569437964852173518734269237916854493125786185697342672348915,1,
1..72.9...4..9.1.77...64..3....4.638...2.............936..7............42.9...8..,183725946642398157795164283921547638436289715578613429364871592817952364259436871,1,
5.......162...........1.2.3.8..5.6........93...28.9......93..8.7..6.8.2...62...5.,539782461621394875478516293987153642165427938342869517214935786753648129896271354,1,
2..34......8..5..2.56....34.1...6.......2.....2.8..15....513.6.......2....576..4.,271349586438675912956281734317956428584127693629834157742513869163498275895762341,1,
....9......1.........15.8....3.8.1...689....51.5..24.8..281.56....6.9......3...4.,854293617621478953739156824273584196468931275195762438342817569517649382986325741,1,
.7.....1......35..6.1..5.3851...9.....8.7....43......6.5......3..6....8..4..586.7,375896412284713569691245738512369874968472351437581296859627143726134985143958627,1,
.....27.5..1.7..2.....691.43..9..4....6..53.1.4.....6..3...7....12......7......5.,463182795951374826827569134375916482296845371148723569639457218512638947784291653,1,
9........71.63..5..547.81..3..4..8.5...3...7........6958.1....6.4.......1.6..4.3.,932541687718639254654728193369417825825396471471285369583172946247963518196854732,1,
...8.93.1.4.....7.83...15..5...8..4..2....7..3...........51..299..3......17......,752849361149635872836271594591786243624193758378452916483517629965324187217968435,1,
25........9..872.....95..769......6..48.76..917..9..54....6........2...8..48.....,257614983691387245483952176932548761548176329176293854829461537365729418714835692,1,
21..8364.....7.....3..24.7.....3.4....6.4183........6.8...6....67..1....4..5.....,217983645964175283538624971189736452756241839342859167891367524675412398423598716,1,
63......4..4...956.......1.37....5..9....3.61.2..6....7..62...3....9.6..4.9.....7,632951874184372956597846312376419528945283761821567439758624193213798645469135287,1,
6..9.1..7..17....55.3..6.........3...2..6.9.........261.2....8...81.9....6.3..7..,684951237291738645573246198816592374427863951359417826132675489748129563965384712,1,
.18.97......2...862.....7.13.5........95.3....2........9.....1.....75..8.8..1657.,618497352973251486254638791345129867769583124821764935597842613136975248482316579,1,
3...4..7...2...9...4......369..5..........6..5.7..23....6.8349...8.7..6.4...9...5,315849276762315984849627513693451728124738659587962341256183497938574162471296835,1,
........6..7.9..5.9.6..574.4.....3951...3....5..2....4.1......2........76..15....,351748926247691853986325741472816395169534278538279614714983562895462137623157489,1,
1.2..7.5.....8.6.1..........37.1.4............65......5.6.38.7..8.15.2.6.4..2...8,192647853374285691658391724837912465219564387465873912526438179783159246941726538,1,
.8..6.93...42...6......78.5.43.8..72....7.....7...2..8.36..4.......26.....83....9,287165934954238167361947825143689572892573416675412398536794281419826753728351649,1,
....23.........216...618....6...7.......5.6.3...3...721.4..2.5.5.7..1..43....4..7,641923785839475216752618439463287591278159643915346872194762358527831964386594127,1,
.......59..21...4...9...2...7.2.....1.....6....6....9.5..49......1.5..84.8.61..7.,418326759352179846769845231973264518145987623826531497537498162691752384284613975,1,
...4.........3.89........73.2.....4...37..9...4.856...7..94.2.58..6..3..3..58....,538497621276135894419268573625319748183724956947856132761943285854672319392581467,1,
..7...........5.3.84...95.6.9.5.....5.....6...134..9....4..3.....68..7..1...6439.,357648219269175438841329576492536187578291643613487925724953861936812754185764392,1,
......69.......3.2627.....137.5....8.16...2.9...6.8...1...6.97..58....2....9.....,431285697589176342627493581374529168816347259295618734143862975958731426762954813,1,
8.....5.3.....2.49.......6.39.7.6..8.7..946......3...2..6..5...2.4.....5.8..473..,867419523153672849429358167391726458572894631648531972736185294214963785985247316,1,
6....3.8...98...2682..4.5......9..7.........2.3.......46..8.9........4...8..75..3,615923784349857126827146539258394671796518342134762895463281957572639418981475263,1,
.8....53....5..2........64..9.6.....8.5.......632.8.9...8.3...42..94...6.79..5..3,986421537347586219512379648194653782825794361763218495658132974231947856479865123,1,
6.4...8.....8...9...1..9..6............13..545..6.4...8...5....9.52.6.1..463..2..,694512837752863491381479526437985162268137954519624783823751649975246318146398275,1,
.123...5......9..239..8...7..7.4..8...1.......5........3..1...5..9..78.382.......,612374958578169432394582617267945381481736529953821746736418295149257863825693174,1,
.69.51...2.......8.4....91.......2...96...8.5....1.49..5......4..2......81.52...7,369851742271964358548273916483795261196432875725618493957386124632147589814529637,1,
38...5..4.47..2..51..4..7...21.....8.......3...9.8.5....8.3..5..7......39..7.8...,382975164647812395195463782521349678864157239739286541218634957476591823953728416,1,
6.94....8..2..93...43..26.7...36........2..7...6..8..9..18.......7.3..12....9...3,659473128172689354843152697798365241315924876426718539231847965987536412564291783,1,
..87...32..418...9.9..238..3...7....9.7...........1.......4917......2..6...81..4.,158794632234186759796523814342978561917465328685231497823649175471352986569817243,1,
..41.........2..94.........18.2.6..56...48...3...9.8....14...69.6....3.2.....95.1,894167253756823194213954678189276435625348917347591826531482769968715342472639581,1,
97..8..14........62....1........26.36...7....73.8.9.2.3.....761....13.8....9.....,975286314183794256246531897598142673612375948734869125359428761427613589861957432,1,
.....51.....4.76.....91..7.2.3...5....9..6.4....3....99......2.7.1......4.57.93.6,347265198192487635568913472273894561859176243614352789936541827721638954485729316,1,
.3........61...9.7..829..1.3.96.......2.35......1.2......8..2....67..1....7.1...9,935471862261358947748296315389647521172935486654182793513869274496723158827514639,1,
1...8..3........8..7......4..6218.9..496..8.....4....62...7...1....4.....918..2..,125784639463921785978365124756218493349657812812493576284579361637142958591836247,1,
9..67...............7..9.513...68....7..3.64..8.1........7....6..1..5.3...9...47.,958671324213584769647329851392468517175932648486157293524793186761845932839216475,1,
...27..8.5.....6..2...364..7......5.......3244.3.6.8..65...3.48........3...1..2..,346275981587419632219836475798342156165798324423561897651923748972684513834157269,1,
......32.27..31..5..952....6........12769..3....24.5.......3...39....27.7.5......,561789324278431965439526187654318792127695438983247516842173659396854271715962843,1,
..5...1.8.61.38.97..........7...5...41...9..3.8.76...9.......61...91...5....53...,745296138261538497839174652972345816416829573583761249357482961624917385198653724,1,
8.46....55....276..........6....73...2.1.6......5.8..27.....1..25...........1..8.,874693215519482763362751894685927341427136958193548672748365129251879436936214587,1,
.9.43...7.7.....56..3...4....2.46..8...2.....73......4..8......5......8...4.7.6..,695431827471829356283657419152746938846293571739185264968312745527964183314578692,1,
.47......6........9.14..6.....9.8.....67..4.221.....9..58..4.2..6..827..4....7...,347856219685219374921473685574928136896731452213645897758364921169582743432197568,1,
......5.3.....7....51.62.4............2..57.1..5.83......5.........2.8.42.684..1.,697418523324957186851362947913274658482695731765183492148536279539721864276849315,1,
4....213...7.4.......1..72....2.1.5.62.......3..59.....96...4...4.....7...361....,469752138217843569538169724974231856625478391381596247896327415142985673753614982,1,
..948....4.8...2.5.....3.9...............4567.92.6....5..2.8.....4...7...7.6..8..,359482671418796235267153498645837912183924567792561384536278149824319756971645823,1,
....4.8.........4..4.8769.2.86...5.3....9.....53..............6....6275.8..3..29.,732149865698235147541876932986714523274593681153628479425987316319462758867351294,1,
..6.9...4.....3.5.3..1......7....189...48......1......6....5.37......54...7.38..6,186592374749863251325174698574326189293481765861759423612945837938617542457238916,1,
.5.3..7..81.7...46.....438.4.6..1...97....1.3....97...5.8...9...61.4..7..9.......,654328719813759246729164385486231597975486123132597468548672931361945872297813654,1,
...26.........3.4.8.6..7..22...9..7......2819...34..6...8......43.1..9281.2......,913264587527983146846517392251698473364752819789341265698425731435176928172839654,1,
....1....8.9....3..4.692..1...2.6...........3182...6.9...32...4.635..9124........,256813497819754236347692851935276148674189523182435679598321764763548912421967385,1,
...9..4....1378..9..........8....7.21.2..4.......6.8...39..261....4.6..3..8..3...,853921467641378529927645138586139742172854396394267851439782615715496283268513974,1,
.84.7...15..14...3..1..2.4..1.....3.2...8......6.....262...8...8..3..2.5.4...6.7.,984573621562149783371862549718425936239681457456937812623758194897314265145296378,1,
..481....1..473........6...4.52..763....4.2..7..53...........36.........8.6....15,634812597159473628287956341495281763318647259762539184521798436943165872876324915,1,
....8.4..7..4..9.5..49..3.8.5..17.3....8.........4..19....28....8.......21..3.5..,592783461738461925164952378956217834341896752827345619473528196685179243219634587,1,
..9..8.1..3....8.9.8...14.59.........1.9..32..23........6.8...1...6.5..3.48...9..,759438216134562879682791435967823154415976328823154697376289541291645783548317962,1,
....4.935...19.....42....6.6........1.....7...5.7....1..92.7.......314...3...5...,718642935365198247942573168627319854193854726854726391489267513576931482231485679,1,
.............4675..1423.6....2..4.9.......1..5..71.4......79.4..9.452.7..........,356897214928146753714235689132564897847923165569718432283679541691452378475381926,1,
...7....8...8.57.1.......9..7..4......8..9...13...7..6.14..3.7..5....38..8.4..6..,591736428342895761867214593675148932428369157139527846914683275256971384783452619,1,
...7..13..2.5..8....71635...6.....2.2.8..............5815..2..7..69.7....7..5.6..,659728134123549876487163592564381729298475361731296485815632947346917258972854613,1,
..48..5..37....4.2.......9..2..4....4..9.83......51..9.9.4.......87...3.....2...7,914832576375196482682574193129347658457968321836251749791483265268715934543629817,1,
...5....7...62..4......163.6..2..7...75...1....4.17.......5......1..8.238..1.245.,963584217187623549542791638618235794375946182294817365426359871751468923839172456,1,
....3.651...56......7..12..1..2..4......49...6.3......2.1...........67......75..3,928437651314562987567981234189253476752649318643718592271394865835126749496875123,1,
..3.589.6....2.......6..48262..................5..1..3.3.8....9.6..9.85.9.85..6.1,243158976896427315751639482629385147317264598485971263534816729162793854978542631,1,
..85.9.1...9.1.......7.....45.....7....4.1..5....3..299..8....2..5.....332.9....4,268549317579316248134782596453298671692471835817635429941863752785124963326957184,1,
5.8..3........1.9...6...1.7...1...8....69.....7..4.......4.97..2..8..6....1.2..48,518973264734261895926584137469157382853692471172348956685419723247835619391726548,1,
49..2..........4...1...........8..7.1...3..246..1.29.83.479.81.....4...6..6..8..7,493825761562371489718469253239684175185937624647152938354796812871243596926518347,1,
.....1..7.........1....5..2...9.4....5...6...4....2.13.7..49..1..21...965.16..32.,965421837724398165138765942617934258253816479489572613376249581842153796591687324,1,
.1..2.8...7.......4....1.56......1.3..23.56...8....2.....5.4.7....6.....84..7.5.2,615427839973856421428931756754268193192345687386719245261594378537682914849173562,1,
2..........1..32....6........39.2..1........8....68.9.3.9..61...1.2.94....41..67.,238651947741893256596427813483972561965314728172568394359746182617289435824135679,1,
..5..........18........6...8.7...5.1.4..5...7.6...74.8.1.7...26..34..1...26.....4,185973642634218975279546813897624531341859267562137498418795326753462189926381754,1,
.1.3.......8....4...758..9.7..9..4...518...796.4.3.85............57..6......95.8.,519374268328169547467582193783951426251846379694237851876423915945718632132695784,1,
36.8..94......713.9.7.1.85.....8....8....569...57.64.....4........69.....4..7..1.,361852947584967132927314856436289571872145693195736428719428365253691784648573219,1,
.......2.47..9.8.68..2..49.95...714...........4....67.5.9.76..........1.7..41...5,695784321472193856831265497956837142127649538348521679519376284264958713783412965,1,
.9.5.6.1....8..4...741...2.2...1...7.6...4...9.16.....4....5.....8..2..6.5.7.....,892546713136827495574139628245918367367254189981673254429365871718492536653781942,1,
52.....38......6..3.6.......7..36.2....7..4.5..5.2...64.....2.......8.53.1.3.....,521674938847953612396812547974536821632781495185429376453167289769248153218395764,1,
.3.....7..86...95.9....8...8......9..17....6...4...7.31.3.7....4..9.16...6....8..,532694178786132954941758326825367491317489562694215783153876249478921635269543817,1,
.2....146..........39.4..7.5.....9.1...2...6.1..4.6.3776.........5.3..1.........9,827395146451627398639148572546873921378219465192456837764981253985732614213564789,1,
.........9316.....6..3.8...3.47.1.96.78......1.........1..5.3.8.....4.5754...3..1,487512639931647582625398174354721896278936415169485723716259348893164257542873961,1,
.......19....4.......5.83.44...7......9.3.7..7.2..1..5...9531.75.7.1.....8...4...,248367519953142678176598324465279831819435762732681495624953187597816243381724956,1,
...5..62..3..2198...18.9.5..1...7...7..6.....5...8.......9..5......1...329.......,978534621635721984421869357319457268782693145546182739163948572857216493294375816,1,
..1..74....5.........6.9.7...2....4..1.5.6..976..8.....98......4...652......7..8.,981257436675348912243619875352791648814536729769482153598124367437865291126973584,1,
1.....42.....4.9..9.......359.83...14.7...3...8.4..5...1.9........5..7.2.....2.8.,135789426678243915942651873596837241427195368381426597213978654869514732754362189,1,
.14...3.....1........97.6...3.4..1......97...9.........5..29..4..365..7.29...1.6.,714865329869132745325974681532486197481597236976213458657329814143658972298741563,1,
.3.......24...5...5.819.......9.14.3...27...5.1..3..8.....8.....273.......3..92.8,136427859249865137578193624782951463364278915915634782491582376827346591653719248,1,
.6.9....5.8...5....5.8.27..81.......57...13..6.3.7..2.........7......96..9..27..1,267913485981745632354862719819236574572481396643579128135698247728154963496327851,1,
..87.....6..4.2.......36...5.....2..76..9..349.3.475.....62..7..2...8........384.,358719426697482315241536789584361297762895134913247568835624971429178653176953842,1,
.5...6.3......2..764.17...2...............1.338........2.3...58..3.4....41.2.5..6,257486931831952647649173582164739825795824163382561794926317458573648219418295376,1,
...4.657.........1.4...89.3..63.4....8...1.96......3...9....8.5.185...3..3.6.....,129436578863975241745218963956324187382751496471869352697143825218597634534682719,1,
.....71.8.....3.4.59.....7...875.............1.5..8.....19...3.9..1.4.57.7..6...9,234597168817623945596481372368759421749216583125348796651972834982134657473865219,1,
..8....1.17....3..29....84......8..6...7...9.4..936.......7......3149.6..1...298.,348597612176284359295361847957418236631725498482936571569873124823149765714652983,1,
.9...........4....1..69..5...97.4....6.2....8.5.1..2..62.....4.47.51........2.71.,596371482732845961148692357219784536364259178857163294621937845473518629985426713,1,
..43..5.7...6..8..17.........31.....6...95....598.6......7......8......65...43.1.,964381527325674891178952643843127965617495382259836174431768259782519436596243718,1,
.....951....4.6............4.3.....61..3..95..5..2.....1..5.82...9..24....48..6..,648739512235416789791285364483591276162347958957628143316954827879162435524873691,1,
49.7.......75.6....3...847....2...8.......6.5......2.45.........6.4....2...87.93.,492731568817546329635928471156294783324187695978653214589362147763419852241875936,1,
....9..8.9..4.3.17.5........3......542.5.....7....934.2......748....4.....3....98,317295486982463517654187932139746825428531769765829341291358674876914253543672198,1,
.4...........1...8..2..534........85....6.1...8...32.4...6...2..1.3..87.7..52...3,148936752573214968962785341321497685459862137687153294834671529215349876796528413,1,
....9.......24...8...8...7.25...4....6.7..9...749.......7.....64....6582....184..,738691254915247638642835179259184763863752941174963825587429316491376582326518497,1,
...2.45.6.4......35.......9..6..5.3...8......92.38.....72......69...7...4...3..2.,839274516241659783567813249716945832358762491924381675172598364693427158485136927,1,
