Puzzle,Solution,Solution Count,
2.7....36.56...7..94....8..........5......67..73.6..49..5.36.24...4.......2..59..,287159436356248791941673852624987315519324678873561249795836124138492567462715983,1,
..8...3.4293...6..5....6.....5...2.1.....3.........5.86...25.4...19.....9...8..15,168572394293418657574396182745869231816253479329741568687125943451937826932684715,1,
..5...6...68...2..9..2......49..1..66.1.8.4...2..........1..3.4..3.69.8.....459..,275813649168497253934256718349571826651982437827634195596128374413769582782345961,1,
8....46..2...16.8...1.7...4..4..........6.57......5..1..7.......159....29.25.....,873254619249316785561879324754138296198462573326795841437621958615987432982543167,1,
.4......6...8......9....4..7...19..29..24.5...51..8.6.....2.8..5.87......2.....17,845132796637894125192657438764519382983246571251378964476921853518763249329485617,1,
67.....4.......57..9......1..2.568..85..4..........2..14.....9.58.1....77.6....5.,675831942318294576294675381932756814851342769467918235143527698589163427726489153,1,
...5..81.9..8....617.63..59...........54......6....9..43695.7......816.37........,643529817952817436178634259817295364295463178364178925436952781529781643781346592,1,
.9.8.7.....1...7...63......3..1.92....6..8.1..4...38..2.8..1..69..4......7.2.....,492817635851364729763592481387159264526748913149623857238971546915486372674235198,1,
.3.56..1..5.8..3.21.7.4...6......8....2.5.......1.....3..4..6..7...2.1...2..73.54,234569718659817342187342596413296875962758431578134269395481627746925183821673954,1,
12..7...5....4.....641.9..7.1..9.65...261.8..8....7.2...............84....7.....6,128376945379245168564189237713892654452613879896457321681524793935768412247931586,1,
5.8.71.466.......1..93..7..4.....8.......9....5.........78..3.98.....1...14.6...8,538271946672498531149356782426137895781549623953682417267814359895723164314965278,1,
..2......835......64.......56.29.8......4192.....8..6.......4....982.61..2..14.3.,912478356835169274647532189561297843378641925294385761183756492459823617726914538,1,
.5...7..283...617..1...28...4.1..7..........37...3..2....6..3.....4..2.5...7.1.84,659817432832546179417392856243165798195278643768934521584629317971483265326751984,1,
............9.7..8......291.....5....32..8.75...2..9.38..1.25...7..3.6.91.....3..,981423756526917438347586291619375824432698175758241963893162547275834619164759382,1,
.7..45.2....8..5..3.29.......96..3.....39.4.24.37.86..9.7........846............5,876145923194832576352976148289654317765391482413728659927513864538467291641289735,1,
...3.........47.91.....14.2.12...53..7.8.....3...7..4....2..9....1.9472.....5...4,149326875268547391753981462812469537674835219395172648437218956581694723926753184,1,
.958.43..41.6.98..62......1...53.2...821...................643..4.7...9.......5..,795814326413629875628375941967538214382147659154962783571296438846753192239481567,1,
38.....25....8.47.9........29...7..38..........6...2..67.2.3.585..7.9.....3.....6,387194625165382479942576831294617583831425967756938214679243158518769342423851796,1,
....74.12...8..9.6.3....8.4..4.2..9..2........73..12...46.1....21....6....9..6..7,698574312451832976732169854864325791125697483973481265346718529217953648589246137,1,
.56....3..247.....8....57.9.3....527.........2.5...36.....39.5........84..8...2..,756194832924783615813265749139648527687352491245971368472839156361527984598416273,1,
.7.2..8..8...7..3.94...3.7........975.....2........4....9..21.5..19.7..4..2.38...,173295846825476931946813572318524697564789213297361458739642185681957324452138769,1,
.647.......19.63..7....8.92........84.........38.7........8..6.6.9...18.2....37..,964732851821956374753148692176395428492861537538274916317489265649527183285613749,1,
.8....9.7.96..4..374..5..........8............7..6.3...638..5.2.2...5..6..73....4,385612947196784253742953618239547861618239475574168329463871592821495736957326184,1,
1.8.....7.54.86.2..6712.3.......8.73...4..5........18.......4.......3.65...6.5832,128359647354786921967124358416598273872431596593267184635872419281943765749615832,1,
5..9.3.1.3...6...92...5.....385.1.966.1.8...2....36.78...297.3.....1.............,586973214374162589219854763738521496641789352952436178465297831823615947197348625,1,
1......7.354.................3.21...21.7....54.83..7......4..9....5.82..79..3.5..,126985473354672819987413652573821964219764385468359721835247196641598237792136548,1,
....764.176.......1....396.4.9.2..1..8........7....3..23....8.4..4..8..2.9.....3.,923576481768149523145283967459327618381964275672815349236791854514638792897452136,1,
....8.32.9..4....5....7..6.....25.36.....68..86.3...9.......75..9.7.3.8.........3,571689324986432175243571968719825436325946817864317592138264759492753681657198243,1,
6.4...5...2.9..6.....7.24.1..6..1.......4..6.24..8....5.14987...87......49..7....,674813529128954673935762481756231894813549267249687315561498732387125946492376158,1,
.53..17.4.8..725...94..5...............8..1.......4328..2.47..1..5..9....3..5.4..,253981764681472539794635812928513647347826195516794328862347951475169283139258476,1,
.89.3.7.22.48.9..5...6.......7.................3.5.9...4...6..97.........3.2.4658,689435712274819365315627894457963281896142537123758946542386179768591423931274658,1,
...5..486....1...7...........6..4.59.....57..9.37..8.....8693....43..6.....4.1.7.,217593486649218537538647192786134259421985763953726841175869324894372615362451978,1,
.....2....7.34.2.53.2..59.12..4...6.......17.9....3.....6...59.45.......1.9......,594182736671349285382765941215478369843596172967213458726831594458927613139654827,1,
.6.2.9...9........7..3........82..3.62.....743.......9....83.4143.....8.27..4...6,864219753913578462752364918149827635625931874387456129596783241431692587278145396,1,
...9....29.....68..3..67.....4..2..1..364..78....8...3....1....1.623.........49..,461958732957123684238467159784392561593641278612785493849516327176239845325874916,1,
6..48...5.7.......81.3...26..8......725..........23...1...5243...7.....8.361.....,692487315573216849814395726348569271725841693961723584189652437257934168436178952,1,
3.492..159.....3....2....9.6...1.2.4..3..8.5119..4...84..........6.........1.68..,384927615917465382562381497678519234243678951195243768431892576856734129729156843,1,
..6..73..9..23.1...........37.1.......5.8....1.23.685..875..........1...6.3.2..7.,826417395954238167731659482378145926465982713192376854287593641549761238613824579,1,
..8.3..9657.....8...6..8.....7...81.89....762..........39.5..7.2....35........9..,148537296573296184926148357357624819894315762612789435439852671261973548785461923,1,
...6......25..16.8.73.4.2..5...83......7.5..........1.78..6.1...3...4..2....2..8.,819632547425971638673548291561483729298715463347296815782369154136854972954127386,1,
72...5.....6.......94......27..649.8.4...2...6.8.........4.86..4.7.59.81.81.7..59,723945816816723594594681327275164938149832765638597142952418673467359281381276459,1,
76.............3.1.1.3..8765...4..8...4..1.9..79..34..35.8..7........5..4.....9.8,763518249842976351915324876536249187284751693179683425351892764698437512427165938,1,
..1...2.7.239...5.57.......9.........58....2.14...7.957......3.2.4.1.....3....98.,891453267423976158576182349967245813358691724142837695719568432284319576635724981,1,
.3.9...5...6....1.....8.9..9.7.6.......59....2.17.....3....1..6..8.37.9..62......,734916258896275314125384967947163825683592741251748639379421586518637492462859173,1,
..9.85...1...4..3.38....64.......15..65..9.........4.8....6.7......5..8....497..1,649385217157642839382971645938724156465819372271536498594168723716253984823497561,1,
54.....1...2...59....24....1.......8..8.7........6....7.5..1.4.8....6....1689..7.,547983612382617594961245783179532468658479231423168957795321846834756129216894375,1,
...382.1.....6......6....72...918.....35..2........18..........2..17539.5..23...7,974382615125769438386451972462918753813547269759623184637894521248175396591236847,1,
.394..1..........784..632....1...4..7..2........5..89..63........4...9631........,539472186612958347847163259351689472798241635426537891963724518274815963185396724,1,
....41........581.3...89..7.......5...9..64....3..7......6.814...5...7..6...9...3,856741932297365814314289567768412359529836471143957628932678145485123796671594283,1,
.6....1....3215....9..7....87...2.5.....398.....8......1....98......6...5.63...72,265948137743215698198673245879162354452739861631854729314527986927486513586391472,1,
6...5...3.18........2..1..9.9.7.....1..6.2.....6.958.......3...8.....56.579..8...,647259183918376425352841679295784316184632957736195842461523798823917564579468231,1,
...1.69..6.....3.7...47..6.1....48.....23...1....8..428...29.....3...........719.,237156984654892317918473265125764839489235671376981542841629753793518426562347198,1,
.426..37.36...54....92...16.....21.4.........6....9.5..9..51...4..73....7.1......,142698375368175492579243816957362184824517639613489257296851743485736921731924568,1,
.3.965..1....2.......1.........3.......8.69......4.26364....5.838....1...2159.6..,834965721156427389972183456467239815213856947598741263649312578385674192721598634,1,
3...5...1...91...3..648...7..5.......7....6...93......14...87.......48.95.9.7.1..,324657981758912463916483527265749318871235694493861275142598736637124859589376142,1,
8945.1.72..14....9......6...85..9.2...7...94..1......67.9..4..........5...6...1.7,894561372671423589253897614485639721367218945912745836739154268128976453546382197,1,
5..........1..54.8...297..........8..9.83..2.7.2..13..1.......32.......5...483...,567148932921365478834297156316724589495836721782951364148572693273619845659483217,1,
.....8.1....9........375.......4.......2.1.5.8.95...3...1....87.45.....927...45..,796428315583916742124375896352849671467231958819567234931652487645783129278194563,1,
....538.........7.8....4.9..3..6...9.1...745.9...4163...65....8........1.8139....,249753816153689274867124593734265189618937452925841637376512948592478361481396725,1,
.......4...2......3.....6......2..19..8.6....1.4.53...68..124....1..43..5.96....2,815276943462389751397145628736428519958761234124953876683512497271894365549637182,1,
....96....893.2............3..2..4.8........74..5......47.3.85.93..8..76..59....3,724196385589342761613758924356279418192864537478513692247631859931485276865927143,1,
.1....3.....9...1.6........4....7..12..1.9.64.9.3.47.5.2.....7....6.1....6..3.25.,912576348785943612643812597456287931237159864891364725328495176579621483164738259,1,
.9.8...7.3...5.8....2.63..................39..3....264.7..265...2.38.4......4..8.,495812673367459821182763945946238157251674398738591264874126539529387416613945782,1,
86..3...24.....6....2..69....3...5..5......4..2.4..7.69......7.....7.....37...425,869734152451928637372516984743269518596187243128453796985642371214375869637891425,1,
.3...65..1..45.....59..8..6..5.2..644.18.9.3..2......92....3..8....4....9........,834296571162457983759318426395721864471869235628534719246973158583142697917685342,1,
83....47.....4.2...5....9.1.7...1....2...3...419..8..31.....5...........795..28.4,831296475967145238254837961378951642526473189419628753143789526682514397795362814,1,
..183.....465....7983.4......94...6.5...1...8..7386..4.......16....6...3.......5.,751832649246591387983647125839425761564719238127386594372954816415268973698173452,1,
3.5......8...3..72..2...5.6.4.7.........2..6.7...........16..434..35...1..6.82..5,375296184864531972912874536643718259581923467729645318257169843498357621136482795,1,
..17.486...5.8.........137.8....6.1.3..2.......4..8............546.1728..87..2...,231794865475683921698521374852946713319275648764138592123869457546317289987452136,1,
.2..65.....7.8...9..67.1.....5..9...24........1942....5..9.....17..5..2......784.,921365487357284619486791352765819234243576198819423576538942761174658923692137845,1,
67.3......8...2...............7....2.2..697...3..24..8.68.....779....2.34..17.6..,674318925589642371213957846846731592125869734937524168368295417791486253452173689,1,
......8...3.1......7.......7..6.2.1..6..1.4..14..3.9.281.7.62.36.......7.2..8.1..,956274831438165729271398654789642315362519478145837962814756293693421587527983146,1,
..3.7...........9.25..4.6.38.9.2.34.........5.27............7..7.4.8.52.36...4..8,943276851678513492251849673819625347436197285527438169185962734794381526362754918,1,
..6..7....75.3.69.3..6...217912...68....8...3....9....53..1.....82...............,916427835275831694348659721791243568624785913853196247537912486182564379469378152,1,
..893.............743..8...624.539..93.6.......5......4.7.2.8.6.6.5..3.9.....4...,518936427296745138743218695624853971931672584875491263457329816162587349389164752,1,
3.846....1..23.47..4...7...8..1.2..6....7..3..9784.12.7.6....1..........9.....8..,378469251165238479249517683853192746412675938697843125736984512581726394924351867,1,
.......9......8..34.15..7........1...3.6....9.6.....48.53.4..7.8.41.35...........,387421695526978413491536782245389167738614259169257348653842971874193526912765834,1,
.792.3....8....2..4..68...16.........183.......3.49....64927.1...1.....3.....8...,579213864186794235432685971645871392918362457723549186364927518891456723257138649,1,
.5.2....61.4....59..9.4..32..6.8......862......19.4...8......2....13......34...6.,357219846124863759689547132496385217578621493231974685845796321962138574713452968,1,
41..37..........1...6......5.1..8.2..832.....7..3...4...27.1....7....16..5..46...,415837692897462315236159784541678923683294571729315846362781459974523168158946237,1,
.19.6..8..78..16...627.8..5...3..591...8..3................2.3....13672..2......9,419563287578291643362748915286374591754819362931625478147952836895136724623487159,1,
....1327.....9.1.........94...4...6...71......4....3.5.36....12.9....43.45....6..,984513276672894153513267894825439761367125948149786325736948512298651437451372689,1,
65.......................17...67..8.3.1.826....8..3.928.......3...7..12.59..3...8,659127834173849256284365917925674381341982675768513492817296543436758129592431768,1,
7......51........33...62.......43.........1....61..73.....31.486.32.......4687...,762398451948715263315462879271843596439576182856129734527931648683254917194687325,1,
48...6.2....571.4...1.4.3.6.1..8.......3..6.......7....45.12...3.6...8.....6.....,487936125263571948591248376619485237754329681832167594945812763326754819178693452,1,
...36....5.7..2........8.....9.46.8......9..5...2.56.972........439..8..6.8.243..,984361572537492168216578493359746281462819735871235649725683914143957826698124357,1,
1...852...3.2.6..76.......3...9....52.3...6...1.72..3....59...8.7..........1.....,147385296935216487628479513784963125293851674516724839361592748472638951859147362,1,
9...2.5.82.......95.....43.....873.5..7.4......591....1...73.....91.2...8...9....,936421578274538619518769432491287365687345291325916784142873956769152843853694127,1,
...3..79...17...32.9..1.45...31.....7...5.1.8....7..4........2...98......2.5....9,286345791451769832397218456963184275742953168815672943638491527579826314124537689,1,
.2.38.59..89....2.....4.7.....5.........7.....91...3.5317...4..........8..4.5....,726381594489765123135249786273516849548973261691824375317698452952437618864152937,1,
..3...9....8.5...6..........647...1....3....7.15..9.6....18....9.....3.86......54,453678921298451736176293485364725819829316547715849263537184692941562378682937154,1,
.9..51.8.86.43..5....6.9.3.....1....5..........4.65...6...4...1..1..37...37.9...5,793251684862437159145689237926314578518972463374865912659748321481523796237196845,1,
18.......6.....17..........2....19853..2.....7..9.8..2.2...6..7...3...56.3.8.92.1,187694523642583179953127468264731985398265714715948632821456397479312856536879241,1,
.9.4.....3..8.16...5.6....39....4..84...1.35....9.8..2.1........25......8..1.3...,296435871374821695158697243962354718487216359531978462713542986625789134849163527,1,
....4.2..23...1.9.............4..6.9.4.7.3....56.9..1...25..73.6....25....3....6.,915647283237851496864329157328415679149763825756298314492586731671932548583174962,1,
...5.8........3.........4..49.1..7...31......5.83..1.97...8954..1.2.5..89....13..,349578216167423895852916437496152783231897654578364129723689541614235978985741362,1,
.....2.4.....6.89.2..7..5.....65.7.4.4..8........3.25......83.........7..754...26,356892147714365892298741563123659784549287631687134259462978315931526478875413926,1,
.........4........1.65.....5..8....98...4.7.529.....41....17..8...4.926...465..17,958236174432178596176594382547821639861943725293765841629317458715489263384652917,1,
.....5..934...1..2..1.487.51......7.724..39.....5.....59.........7........2.89.17,278365149345791862961248735153926478724813956689574321596137284817452693432689517,1,
....6.....1.7...3...42.157.7..53.1...581.4..6.3..864...8...5..1............6.....,875463912219758634364291578746532189958174326132986457687345291423819765591627843,1,
.....32.....6...97...78...64.....78..8......3.3.9...6.2...5.9......3..4..7.4...5.,867593214354621897129784536415362789986175423732948165243856971591237648678419352,1,
.....31.9.7....3..........2.....95...5.76..9....31..2...91.783..37.9...52.......6,825673149174952368693481752716249583352768491948315627569127834437896215281534976,1,
5..2.7..38...356....9..85........3...92.......7....8.2..........564.39..234......,561297483847135629329648571185972346692384157473561892918756234756423918234819765,1,
2.7.5...13.9.......4.7.....69...31.77....14....5...2..136.............53..4...9.6,267859341359412678841736592692543187783291465415687239136975824928164753574328916,1,
.2.....9.....328...39.....1......9.......4317.16....24..........6..1..78874.26...,628145793147932865539768241453271986982654317716893524391487652265319478874526139,1,
.8.......6.....1....2.76.9.8.4.21....6.78....95.4........619...4.78..9..........5,789134652645298173312576894874921536263785419951463728528619347437852961196347285,1,
...28..53......7.98.9....14...5........1.....73..9....9...3....217954.3..54.2....,471289653523416789869375214142563978698147325735892461986731542217954836354628197,1,
.73..1...18.......62..73...3.......2.6..3291....9....421...7.....9...1..7...24...,973281456184659273625473891391745682467832915852916734216597348549368127738124569,1,
..4.6..316...3.9.......1.5.9.........8357.....4..93....6...7..3851......3.9.4....,594762831618435972237981456925618347183574629746293518462857193851329764379146285,1,
........2.....2..4.......6...19...5.4.97.681..6..18.....6.7..2..5....7....764159.,618495372573162984942837165381924657429756813765318249896573421154289736237641598,1,
.5.3819..4..2..3......4.5..23.51..9.9....72..87.....54...7........4928......38...,652381947498275361713649582236514798945867213871923654384756129167492835529138476,1,
9..31.8..4..8.576...5..71.9....3.4.6..3.56.8.1.7....5......9.1.......3....8......,976312845431895762825647139589231476243756981167984253352479618614528397798163524,1,
......149.......7.......6..4..86.93........875.....4..6...7..98.78.9456...13.....,865732149214659873739418652427861935196543287583927416642175398378294561951386724,1,
.6..5......3.......8....1..4.9...68...5..........137...74..85.36..5....4...97.8..,961357428543182967287649135439725681715896342826413759174268593698531274352974816,1,
2.9.4.3.5.....14.7.............67.4.7....3..94..59..63....342.....1.5.7.......6.1,289746315653281497147359826395867142762413589418592763971634258836125974524978631,1,
72..6......8........1854....8...5....4978..1..5.6...2.97..485.2.....2...4...9....,724961358598237146631854279186425937249783615357619824973148562865372491412596783,1,
3....4..1..79..84..4...8........1.9..9.7..6.......3.12...1.247........23..6......,389574261217936845645218739562481397193725684874693512938152476451867923726349158,1,
..2....1...8..........3...8.....412.....26..7.87.....9..37..8.4.9.6...7.1.63..9..,932485716718269435465137298659874123341926587287513649523791864894652371176348952,1,
.1......6.6.......9.....8...2...9..5.9.7.6.1.8...1...3..5...6..17...5.....3.81.9.,518394726467528139932167854721839465394756218856412973285973641179645382643281597,1,
...8...4.........62..........62...53.5.964........8....8...759.495..38.2.7.......,719836245534192786268745319846271953357964128921358467683427591495613872172589634,1,
251.8.93.4..5.1...87.39...........5.9....84........8..7....431.1.........93.75...,251487936439561728876392541328946157917258463564713892785624319142839675693175284,1,
9......68......25.........9...6.4....8..9..16.647.28....6.......4.9.5.7.5.2....4.,923457168678139254415268739159684327287593416364712895796341582841925673532876941,1,
.........3..8....1....5.4....45.127..7.38.......7..81..3...4..662.....5..1..6..82,796413528345827961182659437864591273971382645253746819538274196629138754417965382,1,
.1..8.....7...2...................364...7...22....81.76.4...9..83.2.16..72.4..8..,312584769978612345546793218187925436493176582265348197654837921839251674721469853,1,
5.......47...1.6..21..59....9......6......2........7419.6..3....2.7..3.9.7.2..15.,568327914739814625214659837392471586147568293685932741956183472821745369473296158,1,
..76182....943..7.86.9..4...3..8....4......2.6.2..7..9.......4.......1.3.......87,347618295129435678865972431931286754478591326652347819716853942584729163293164587,1,
.7....1.5.13...2..8.6..37......6.....21........89...6...2....7....1.7..9..5..981.,279684135413795286856213794937461528621538947548972361192856473384127659765349812,1,
.....3.5....21..4...4..6..94.3.9..62......1......549.......2..5...1.8.3.8..43...6,928743651765219348134586729473891562659327184281654973346972815592168437817435296,1,
.........4..9.1....5.......54..1.6.3..73.2.....954...7.2..5.1.4.6....2..7....3.9.,896235741472961385351874962548719623617382459239546817923658174165497238784123596,1,
.....76.5.......3..4..2..9....7....9.57.43......259..1.6......4....3627....5.....,132497685795681432846325197421768359957143826683259741369872514514936278278514963,1,
...3.....59..76.....3.51..66....7.9.2...1437..1.2......4...92..7..423............,876342951591876423423951786684537192259614378317298564148769235765423819932185647,1,
...8.7..13.......25.....8462..6.83...5.....6..........743.2.51..2.......18......7,462857931398164752571239846214698375857413269936572184743926518625781493189345627,1,
....2..3..8.7356.9...8.........48.56...25.7..........2.9...4....4.39.578..3..24..,956421837184735629327869145712948356869253714435617982598174263241396578673582491,1,
.4182.....36.........3........4.1....57.8.3..4.....7...63..2.818......3..256...4.,541827693236954178789316452392471865657289314418563729963742581874195236125638947,1,
.........15247........2.........68.22....59.76.9..8.4.8.1.675....71.2..8....5....,796581234152473689384629751435796812218345967679218345841967523567132498923854176,1,
....7.......1....63...854.1..4..6...75..3.2..2..45..6.562.1....1...23....3.......,641379825985142376327685491814296537756831249293457168562714983178923654439568712,1,
9.......3..8.3..6945...........19......578......4..8...6...1.4....65.1.77..3.468.,916847523278135469453926718687219354134578296592463871365781942849652137721394685,1,
.....8......537....6.2......3.7..5.66....9.32.28.5..7..85...9.....913...3...8....,593168724842537691761294358934721586657849132128356479485672913276913845319485267,1,
..5....8..3....9....7..2....42...6......6.4.3.9.......3..8.5.97.......3.7..2.45.6,925643781836571942417982365142358679578169423693427158364815297251796834789234516,1,
....3.......8.....1...4......3.2.8..7....429.8.6....7..3..679.4..1.....7..84...61,287531649364879152159246738493725816715684293826913475532167984641398527978452361,1,
....7.548.....1.9.45..........35.....39.6.71.........6.7....6..9.3.....4.65....81,391276548628541397457983162716358429839462715542197836174829653983615274265734981,1,
...6...2.....8..39...3.17.4.7......3....26....2.8.4..1...9..84.6..1....77...4....,493675128157482639268391754874519263931726485526834971315967842642158397789243516,1,
...7....2.8..9..5........8.54.....6936....2..8..4..7......4.9..2..68.....752...36,153768492784192653926354187547821369361975248892436715638547921219683574475219836,1,
6......324.9.....5.317..6..25...7..6..41......7364.5........3.7............9..4..,687514932429836715531729684258397146964152873173648529845261397796483251312975468,1,
.35..........6....7...134...1....9..8...59..4.7........84...3..1...4..95..6..78..,635874219241965783798213456513482967862759134479631528984526371127348695356197842,1,
.1.5.....3..4728.17..8...5......3..8...62....1.7.....6.5834..2.4...86............,812539467365472891749861352526713948934628715187954236658347129491286573273195684,1,
.71..85..3............5.27..8..216....6........9.37...1985...2.7...8.....5..93...,971268543325714869864359271487921635236845197519637482198576324743182956652493718,1,
752..83..8...7....3.415...9.1.59.7......8.1.2...3...84.......1.......9........24.,752948361891673425364152879218594736543786192679321584927435618486217953135869247,1,
...9...621.....7....91.6..83.....8...76.28.5.8......79........5693....1.2.7.....3,534987162168235794729146538312579846976428351845361279481793625693852417257614983,1,
63.4..........5.9.4.8.2...3.749....29..5....8.2..87..4..7........3...24........5.,639471825712835496458629173874963512961542738325187964297354681583716249146298357,1,
...3.6...7.....3...1.....5....1.5.......694...29.....7...9..21..9.4.......4.317.9,845316972762598341913274658476125893381769425529843167638957214197482536254631789,1,
1.....7.9....6......9.2..5..7....62.8.....1.4...........1.89..56..217.8..4.5.....,162358749357964812489721356574193628823675194916842537731489265695217483248536971,1,
.......89...5....1..1...63....21.9.......6......3...5652..9.1.86..43.5.....12....,235761489964583721781942635856214973379856214142379856523697148617438592498125367,1,
.......2.....3...44..2..6.8....6..5....3...7..3.78....81..537..6..14......5.27.1.,361498527728536194459271638187962453596314872234785961812653749673149285945827316,1,
6....9.82...78....5.....7.69.6.4.....2.......4.8.......67.....58.3.....4..5.3.62.,674159382312786549589324716936241857721895463458673291267418935893562174145937628,1,
........7...7.....5.4...1...125.4..9.4...9.62..............18.6.974.2..5.5...8...,389215647261743958574896123612584739748139562935627481423951876897462315156378294,1,
79.3........2....18....9.57.71..8..34..1.25....9......5.84.......3.......2...1...,794315826635287941812649357271598463486132579359764218568473192143926785927851634,1,
........5..........268...9.5..43.8...7..9.5.46....7....6....429..7.2.....93....67,731249685958763241426815793519432876372698514684157932865371429147926358293584167,1,
.....714.......6..897.....5.39.5..7..4.....6.7....348.15..4....9......5..84.6....,563297148421385697897416325639854271248971563715623489152748936976132854384569712,1,
.5.......4.9..7...78...95.21......8..6...845.92.....7...1......2....4......7..918,652843197419527863783619542145376289367298451928451376871935624296184735534762918,1,
.......5...37..69.6....4..8...845..3...9.........32...86..5..2.94..287.....6.7...,189263457453781692672594138216845973538976214794132586867459321941328765325617849,1,
8.7....16..5.24..9..6.......8.74.9.5...9....85..2.....16..5....9..416.....48.9...,827593416315624879496187253682741935741935628539268147168352794973416582254879361,1,
6.......8..76...2..45....6...9....5.4...8.1.....172...78..6....5...1.69...2......,693427518817695324245831769179346852426589173358172946781964235534218697962753481,1,
35....48.....4.2.........9...43.85.7....1..4..1...932.9..825..1....9..5......1...,359172486168943275472586193294368517583217649617459328946825731731694852825731964,1,
.....2.9.8......3.1..8...26....6...83.5.7.9...6..3925.....87.......91........561.,634712895852946137179853426291564378345278961768139254913687542526491783487325619,1,
5.........7.....849.4.5.27.......7.6.53......8.....9..2...6...8.4.5.86.2...42..9.,528743169376192584914856273192385746453679821867214935231967458749538612685421397,1,
4.......59..5.3..7...2.76..8.....4.2.5...2.39..93...787..8..............5..7.6..3,472618395968543217135297684813975462657482139249361578726834951384159726591726843,1,
3...2......7..1..6.9..7.....2..1......9.4....618.9...2.3....49.2..3...68.......1.,364928157857431926192675834423816579579243681618597342736182495241359768985764213,1,
............6.......6.95...35...941.6.984..5.1.4.3..7....9....3..7.8.9....1....46,918327564543618297726495831352769418679841352184532679265974183437186925891253746,1,
1.8..3.2...7.5..1.....7...8.....6...2.5......814..72..3..74........621...5...8..4,148693527927854316536271948793426851265189473814537269381745692479362185652918734,1,
.5.4...6.1.8...9..9....1..58.3.5.1..2....3.9...4692...3.....4..............5..8..,752489361138265947946371285893754126267813594514692738385126479471938652629547813,1,
69....5.3.3..2...1.1.5..6................82.5......9.8....41..22...6..59.683..4..,697184523534629781812573694489235176176498235325716948753941862241867359968352417,1,
..35.42.6.4.......2.7.....8.9..28..3.6..........435.8.9.5......8............623..,183594276649287531257316948594628713368971452712435689925143867836759124471862395,1,
.3.78..9...59.....4.....5.2...8.1.....825....14......589..2..3...7........21.3...,231785496765942318489316572526831947978254163143679825894527631317468259652193784,1,
.17...9....6...1..9..8...2...2.......6...275.795...8..6..51...98......13......2.5,217354968586279134934861527142785396368942751795136842623518479859427613471693285,1,
.2..8.6.......4...58.26...987...3....6.49..7......2..6...7.5..2...9....7....385..,427389615936514728581267439879653241265491873143872956618745392354926187792138564,1,
............816.7......42.99..26.1......4.........8..7.76.....5.1..9.8..2..4.1.6.,784923651529816374163574289947265138831749526652138497476382915315697842298451763,1,
..8..253..3..........9.5.1...2........4..1........8..1.2.5..1...438...6...6.132.8,498172536531684972267935814312756489684291357975348621829567143143829765756413298,1,
.......4.....9.12.38..7..9.87..549..5.4.8....9....1.......39..5..5..8...2...1....,729165843456893127381472596872354961514986372963721458147639285635248719298517634,1,
....2.....1438..2..9..14......938....53..1...2..........9..5..4....9.6...8.6..31.,876529431514386927392714856147938562953261748268457193639175284421893675785642319,1,
.79...4......1....862.......2...5....41.792..7.....6.4.572.....9...5682....9.4...,179563482435812769862497315628345197541679238793128654357281946914756823286934571,1,
..54.6183..65..2...1.29..4..8.....69..4....2.......4....2....3..9..5....843..26..,925476183436581297718293546281745369564139728379628451152867934697354812843912675,1,
..3.6.1..1......9..46.1.8...942...8..68...32....6.79.....89174......3............,853964172172358496946712835794235681568149327231687954625891743419573268387426519,1,
....1..7....5.2....6...4..8.........37.16854......5.86.4.2.....5...4.3..7.38...25,835619274497582631261374958658427193379168542124935786946253817582741369713896425,1,
9..6....87.5..34...845...1.......761.........49.....3..5...684...1..5....4.....9.,912647358765813429384529617523984761176352984498761532259176843831495276647238195,1,
9...73....8...9..4..6..8..1.9..31............71..8...3.6..1....1...4.2.937.2..8.6,921473568587169324436528791895731642643952187712684953269817435158346279374295816,1,
.1.3.7.6..6..853....5.2.78.5......26..6.9.....3.......8......3.19....2......3..57,918347562762185394345629781581473926476592813239861475857214639193756248624938157,1,
.14...7..7........2.5......8.37..2....1..35..5....43.7.....1....48..592..9.3..8.1,914536782736928145285417639863759214471263598529184367352891476148675923697342851,1,
8...1......35.8....42...........14....68......2.96.5....839.14.4.5.......6.28....,857419623693528714142637859389751462516842937724963581278395146435176298961284375,1,
3..46.51...1.3...7.45.7.26..6.35.7.........4...7.126....6.........5.7.......291..,372468519691235487845971263169354728528796341437812695956143872214587936783629154,1,
643.2.........12..72..65.......1....1.9.......3....4..5....9.3.2....756...7..4129,643728951958341276721965843475813692169472385832596417516289734294137568387654129,1,
37.6...........94..2.....13.......68.6....3.47..2.....8.1....29....364....9.1....,374691852518327946926458713495173268162589374783264195831745629257936481649812537,1,
.73...15.......8.3.8.....4.7....2....1...67.5.4.....86.5..38.628........6..175...,273684159496751823581923647768592314312846795945317286157438962834269571629175438,1,
64.........3....18..13..9..8.....6...92............283...7..392.6..29..1..4...7..,649281537273695418581374926835412679792863154416957283158746392367529841924138765,1,
.82..9.....9.36..7..75..83.5.....3.6.6....9..........4..5..76.343.....8.7...2..9.,382749561159836247647512839574198326261374958893265174925487613436951782718623495,1,
..46.7..1.....853.....1.7.61.8.43.7......5...4..9..8.....8..1....3...........496.,954637281617428539382519746198243675276185394435976812749862153563791428821354967,1,
.67.2.8..91.8....5...7...1...3..5...8..6......79132......3......2..587...85.7....,467521839912863475538794612243985167851647923679132584794316258326458791185279346,1,
